CLIENT_IDENTIFIER,ISSUER_NAME,ISSUERID,CIK_NUM,ISSUER_ISIN,ISSUER_LEI,ISSUER_TICKER,AE_DIST_MAX_REV_PCT,ESG_CONTROVERSIES_COVERED,CARBON_EMISSIONS_SCOPE_3_TOTAL,GENERAT_THERMAL_COAL_PCT,FIREARM_PROD_MAX_REV_PCT,IVA_COMPANY_RATING,EU_TAXONOMY_ELIGIBLE_MAX_REV,ENVIRONMENT_TOXIC_FLAG,AE_PROD_MAX_REV_PCT,CONTRO_WEAP_CBLMBW_ANYTIE,FIREARM_RET_MAX_REV_PCT,ENERGY_CONSUMP_INTEN_EUR,GENDER_PAY_GAP_RATIO,MET_COAL_MAX_REV_PCT,PCT_NONRENEW_CONSUMP_PROD,PROD_CIV_ARMS_AUTO,ENVIRONMENT_LAND_FLAG,PCT_TOTL_ERGY_CONSUMP_NONRENEW,CARBON_EMISSIONS_SCOPE_1,CARBON_EMISSIONS_SCOPE_2,TOB_DIST_MAX_REV_PCT,PCT_TOTL_ERGY_PRODUCT_NONRENEW,CARBON_EMISSIONS_SALES_EUR_SCOPE123_INTEN,LABOR_COMPLIANCE_CORE,FEMALE_DIRECTORS_PCT,ANI_TEST_POLICY,OPS_PROT_BIODIV_AREAS,IVA_RATING_TREND,LABOR_DDIL_POL_ILO,ACTIVE_FF_SECTOR_EXPOSURE,ENVIRONMENT_CLIMATE_FLAG,WATER_EM_EFF_METRIC_TONS,OVERALL_FLAG,MECH_UN_GLOBAL_COMPACT,CARBON_EMISSIONS_EVIC_EUR_SCOPE123_INTEN,THERMAL_COAL_MAX_REV_PCT,TOTL_ERGY_CONSUMP_RENEW_GWH,OPS_PROT_BIODIV_CONTROVS,ANI_FACTORY_FARM,UNGC_COMPLIANCE,EST_EU_TAXONOMY_MAX_REV,PRED_LEND_MAX_REV,TOTL_ERGY_CONSUMP_NONRENEW_GWH,TOTL_ERGY_CONSUMP_GWH,CWEAP_TIE,FUR_PRODUCER,NON_PHARMCEUTICAL_TESTER,TOB_SUPP_MAX_REV_PCT,CONV_OIL_GAS_MAX_REV_PCT,HAZARD_WASTE_METRIC_TON,WEAP_MAX_REV_PCT,CARBON_EMISSIONS_SCOPE123
"","""Vertoz Advertising Ltd""","""IID000000002823279""",,"""INE188Y01015""","""335800ZO8H1PU8KZ2R66""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""MyFirstApp Sweden AB (publ)""","""IID000000002823281""",,"""SE0020541589""","""549300OFFIDIS6JDQY39""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Thanh An 665 Investment Installation and Construction JSC""","""IID000000002823282""",,"""VN000000TA68""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""24SevenOffice Group AB""","""IID000000002823289""",,"""SE0010546911""","""549300HN4ITSR6ZSAO17""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""City Pub Group PLC""","""IID000000002823290""",,"""GB00BYWRS683""","""213800OHELCFJ6GLZC03""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Vortex Metals Inc""","""IID000000002823291""",,"""CA92905U1066""","""529900AS3E0ZPML72M69""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Zhong Yang Technology Co., Ltd.""","""IID000000002823380""",,"""TW0006668007""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Priner Servicos Industriais S.A.""","""IID000000002823381""",,"""BRPRNRACNOR4""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Kindcard Inc""","""IID000000002823382""",,"""US49452K1051""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""CONG TY CO PHAN DAU TU VAN PHU - INVEST""","""IID000000002823384""",,"""VN000000VPI1""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""FuSheng Precision Co., Ltd.""","""IID000000002823387""",,"""TW0006670003""",,"""6670""",,true,789253.71,,,,0.0,"""Green""",,"""No""",,0.48,,,100.0,,"""Green""",100.0,6029.0,68433.0,,,919.1078320117797,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",734.4105122541956,,,"""Not Disclosed""",,"""Pass""",0.0,,357.1531863968,357.1531863968,,,,,,,,678169.3552257693
"","""ILA JSC""","""IID000000002823388""",,"""VN000000ILA4""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""PogoTec Inc""","""IID000000002823389""",,"""US73045L1070""","""549300NTCC1LATNJB547""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Sharika Enterprises Ltd""","""IID000000002823390""",,"""INE669Y01022""","""3358008EJ8SUZVUGJU97""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Tietto Minerals Ltd""","""IID000000002823391""",,"""AU000000TIE8""",,"""TIE""",,true,303.81,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,58.0,28.0,,,1209.992110993122,"""Pass""",16.6666666667,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",2.705471030071555,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,234.6725571484067
"","""ABhotel Co Ltd""","""IID000000002823393""",,"""JP3160610006""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""WAGNERS HOLDING COMPANY LTD""","""IID000000002823394""",,"""AU000000WGN7""","""549300870JR461HY2844""","""WGN""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Optimus Group Co Ltd""","""IID000000002823395""",,"""JP3197720000""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Ten Lifestyle Group PLC""","""IID000000002823425""",,"""GB00BF188X60""","""213800YK94ZUOJUMN686""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Beeks Financial Cloud Group PLC""","""IID000000002823426""",,"""GB00BZ0X8W18""","""213800XD729OTYVOMR79""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""CNT Dream CO. LTD.""","""IID000000002823475""",,"""KR7286000005""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Keystone Law Group PLC""","""IID000000002823506""",,"""GB00BZ020557""","""213800RTARHELL51S215""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Global Investments Capital Corp""","""IID000000002823509""",,"""CA37956J1049""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Shradha Infraprojects Ltd""","""IID000000002823510""",,"""INE715Y01023""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Dong Ah Tire & Rubber Co Ltd""","""IID000000002823511""",,"""KR7282690007""",,"""282690""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""CROMWELL EUROPEAN REAL ESTATE INVESTMENT TRUST""","""IID000000002823512""",,"""SGXC37098255""","""21380093RFHTC319NL93""","""CWBU""",,true,61340.22,,,,99.99,"""Green""",,"""No""",,0.9,5.33,,,,"""Green""",,5958.0,40198.0,,,520.5003164122755,"""Pass""",20.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",44.677096915419604,,,"""Not Disclosed""",,"""Pass""",18.8,,,185.672,,,,,,,,107496.22257528365
"","""Albaraka Portfoy Yonetimi AS""","""IID000000002823513""",,"""TRYAGPY00044""","""789000XP6O52NPP35621""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Cam Ranh International Airport Services JSC""","""IID000000002823514""",,"""VN000000CIA3""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Campina Ice Cream Industry Tbk PT""","""IID000000002823515""",,"""ID1000141500""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Kehua Holdings Co., Ltd.""","""IID000000002823516""",,"""CNE100002T14""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Alkemy SpA""","""IID000000002823518""",,"""IT0005314635""","""8156000DFBA84513F952""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""UNIVERSITY OF OXFORD""","""IID000000002823579""",,"""XS1713474838""","""5493009OEHU6YS545T65""",,,false,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""ABU DHABI NATIONAL OIL COMPANY FOR DISTRIBUTION PJSC""","""IID000000002823613""",,"""AEA006101017""","""213800YI1ZIOJB3HLB11""","""ADNOCDIST""",,true,1.546724937E7,,,,66.82,"""Green""",,"""No""",,,7.0,,,,"""Green""",,27320.0,130850.0,,,1907.317362375738,"""Pass""",14.2857142857,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""No Evidence""",978.3335504699351,,,"""Not Disclosed""",,"""Pass""",0.01,,,,,,,,,,,1.5625419368738508E7
"","""Hapro Vodka JSC""","""IID000000002823620""",,"""VN000000HAV5""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""SV Vision Ltd""","""IID000000002823623""",,"""KYG4760A1022""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""National Tyre & Wheel Ltd""","""IID000000002823624""",,"""AU000000NTD0""","""87550019HZZ56TXHX102""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Solis Holdings Ltd""","""IID000000002823625""",,"""KYG8274E1044""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Leshan Giantstar Farming & Husbandry Corporation Limited""","""IID000000002823627""",,"""CNE100002T63""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Henan Communications Planning & Design Institute Co., Ltd""","""IID000000002823630""",,"""CNE1000035R0""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""INDUSTRIAL LOGISTICS PROPERTIES TRUST""","""IID000000002823634""",,"""US4562371066""","""5493004XH9PJW009HR47""","""ILPT""",,true,46974.88,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,1207.0,9182.0,,,281.26444582896175,"""Pass""",28.5714285714,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",26.44801064433465,,,"""Not Disclosed""",,"""Pass""",0.19,,,,,,,,,,,57363.88372681675
"","""Green Rise Foods Inc.""","""IID000000002823635""",,"""CA39328G1072""","""98450050T0B9C7AEB596""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""SNB Capital Fund of REITs Fund""","""IID000000002823636""",,"""SA14E0523P52""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Senmiao Technology Ltd""","""IID000000002823637""",,"""US8172252046""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Deutsche Industrie Grundbesitz AG""","""IID000000002823638""",,"""DE000A2G9LL1""","""529900KUCKLL93310775""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Inner Mongolia Dazhong Mining Co., Ltd.""","""IID000000002823678""",,"""CNE100004JY8""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Monalisa Group Co., Ltd.""","""IID000000002823725""",,"""CNE100003399""",,"""002918""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""IMC Pelita Logistik Tbk PT""","""IID000000002823726""",,"""ID1000141203""","""2549003QZAVEDWGJU005""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Baria Vungtau Water Supply JSC""","""IID000000002823730""",,"""VN000000BWS8""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Mecaro Co Ltd""","""IID000000002823731""",,"""KR7241770007""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Angiang Port JSC""","""IID000000002823733""",,"""VN000000CAG7""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""MINGCHEN HEALTH Co Ltd""","""IID000000002823734""",,"""CNE1000033B9""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Baltic Sea Properties AS""","""IID000000002823738""",,"""NO0010810476""","""213800T94A9GIDXI2C20""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Nam Hoa Trading & Production Corp""","""IID000000002823739""",,"""VN000000NHT2""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""CloudMD Software & Services Inc""","""IID000000002823740""",,"""CA18912C1023""","""98450058B8467B5AF256""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Nissin Foods Co Ltd""","""IID000000002823741""",,"""HK0000376142""","""353800BDH75N9VLV9Z07""","""1475""",,true,475175.26,,,,0.0,"""Green""",,"""No""",,1.59,,,100.0,,"""Green""",100.0,21393.0,45274.0,,,1247.5910038628272,"""Pass""",20.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",749.9211051925355,,,"""Not Disclosed""",,"""Pass""",0.0,,693.055555611,693.055555611,,,,,,,,544060.2626061325
"","""NETWORK FINANCE COMPANY PTY LIMITED""","""IID000000002823823""",,"""AU3CB0300192""","""213800XV6ZAOWZ2IIS63""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""CDA SA""","""IID000000002823835""",,"""PLCDA0000018""","""259400TUS0MX75UXUP12""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""No Signboard Holdings Ltd""","""IID000000002823836""",,"""SG1EA9000009""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Grand Prix International PCL""","""IID000000002823838""",,"""TH8316010009""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Ensysce Biosciences Inc""","""IID000000002823841""",,"""US2936024056""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Harbour Equine Holdings Ltd""","""IID000000002823842""",,"""KYG4295B1041""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""CTK Co Ltd""","""IID000000002823847""",,"""KR7260930003""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Global Spectrum Energy Services PLC""","""IID000000002823855""",,"""NGGSPECPLC08""","""0292003873E0K6YD4A95""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Enchante Jewellery Ltd""","""IID000000002823856""",,"""INE772C01012""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""ROADSTER FINANCE DAC""","""IID000000002823886""",,"""XS1732478265""","""635400KZYOJPAAGFRD47""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""West Red Lake Gold Mines Ltd""","""IID000000002823965""",,"""CA95556L1013""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""iConsumer Corp""","""IID000000002823967""",,"""US45113R2085""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Awardit AB publ""","""IID000000002823968""",,"""SE0010101824""","""5493004EULJHCCPCWD24""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""JIN AIR CO,.LTD.""","""IID000000002823969""",,"""KR7272450008""",,"""272450""",,true,129848.62,,,,0.0,"""Green""",,"""No""",,6.4,,,,,"""Green""",,139614.0,469.0,,,613.8600599485387,"""Pass""",0.0,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",371.69304576862874,,,"""Not Disclosed""",,"""Pass""",0.0,,,1170.0000000936,,,,,,,,269931.62439340894
"","""Tempest Security AB""","""IID000000002823993""",,"""SE0010469221""","""549300Q5OJJLZN6Z9D25""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""ENTERGY NEW ORLEANS, LLC""","""IID000000002824017""",,"""US29364P1030""","""1Q8BAFRNDFTDI3IGJH73""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Schenck Process Holding GmbH.""","""IID000000002824029""",,,"""213800NMYXIGFN77O655""",,,false,548929.1,,,,,,,,,,,,,,,,15626.0,14395.0,,,769.2367649765764,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,578950.1009284514
"","""Xinguang Lvhuan Recycling Resources Co Ltd""","""IID000000002824037""",,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Comms Group Ltd""","""IID000000002824038""",,"""AU000000CCG2""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Zodiac Energy Ltd""","""IID000000002824040""",,"""INE761Y01019""","""98450086D1A0DG959411""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Gel SpA""","""IID000000002824041""",,"""IT0005312365""","""815600FE46E03300B942""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Time People Group AB (publ)""","""IID000000002824134""",,"""SE0010442962""","""549300SJQDKEKNXIQ109""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""CONG TY CO PHAN KOSY""","""IID000000002824135""",,"""VN000000KOS6""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Thang Long Urban Development and Construction Investment JSC""","""IID000000002824136""",,"""VN000000TLD5""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Huizhou Desay SV Automotive Co Ltd""","""IID000000002824137""",,"""CNE1000033C7""","""655600CCT6YFPT86LA32""","""002920""",,true,5223349.49,,,,95.94,"""Green""",,"""No""",,,,,,,"""Green""",,1816.0,42719.0,,,2617.2784774031334,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",650.822935020099,,,"""Not Disclosed""",,"""Pass""",0.81,,,,,,,,,,,5267884.492410335
"","""EXICURE, INC.""","""IID000000002824138""",,"""US30205M2008""","""549300IMD6I0V06I2Z87""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Suzhou Secote Precision Electronic Co., Ltd.""","""IID000000002824140""",,"""CNE100002T55""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Yaacobi Brothers Group (YSB) Ltd""","""IID000000002824141""",,"""IL0011424210""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Govena Lighting SA""","""IID000000002824142""",,"""PLGVNLT00019""","""2594000PZX8M54R9VR42""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Sabre Insurance Group PLC""","""IID000000002824143""",,"""GB00BYWVDP49""","""2138006RXRQ8P8VKGV98""","""SBRE""",,true,16293.65,,,,100.0,"""Green""",,"""No""",,,28.0,,,,"""Green""",,42.0,43.0,,,96.95692032344802,"""Pass""",42.8571428571,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",30.67567202754647,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,16795.237191801967
