CLIENT_IDENTIFIER,ISSUER_NAME,ISSUERID,CIK_NUM,ISSUER_ISIN,ISSUER_LEI,ISSUER_TICKER,AE_DIST_MAX_REV_PCT,ESG_CONTROVERSIES_COVERED,CARBON_EMISSIONS_SCOPE_3_TOTAL,GENERAT_THERMAL_COAL_PCT,FIREARM_PROD_MAX_REV_PCT,IVA_COMPANY_RATING,EU_TAXONOMY_ELIGIBLE_MAX_REV,ENVIRONMENT_TOXIC_FLAG,AE_PROD_MAX_REV_PCT,CONTRO_WEAP_CBLMBW_ANYTIE,FIREARM_RET_MAX_REV_PCT,ENERGY_CONSUMP_INTEN_EUR,GENDER_PAY_GAP_RATIO,MET_COAL_MAX_REV_PCT,PCT_NONRENEW_CONSUMP_PROD,PROD_CIV_ARMS_AUTO,ENVIRONMENT_LAND_FLAG,PCT_TOTL_ERGY_CONSUMP_NONRENEW,CARBON_EMISSIONS_SCOPE_1,CARBON_EMISSIONS_SCOPE_2,TOB_DIST_MAX_REV_PCT,PCT_TOTL_ERGY_PRODUCT_NONRENEW,CARBON_EMISSIONS_SALES_EUR_SCOPE123_INTEN,LABOR_COMPLIANCE_CORE,FEMALE_DIRECTORS_PCT,ANI_TEST_POLICY,OPS_PROT_BIODIV_AREAS,IVA_RATING_TREND,LABOR_DDIL_POL_ILO,ACTIVE_FF_SECTOR_EXPOSURE,ENVIRONMENT_CLIMATE_FLAG,WATER_EM_EFF_METRIC_TONS,OVERALL_FLAG,MECH_UN_GLOBAL_COMPACT,CARBON_EMISSIONS_EVIC_EUR_SCOPE123_INTEN,THERMAL_COAL_MAX_REV_PCT,TOTL_ERGY_CONSUMP_RENEW_GWH,OPS_PROT_BIODIV_CONTROVS,ANI_FACTORY_FARM,UNGC_COMPLIANCE,EST_EU_TAXONOMY_MAX_REV,PRED_LEND_MAX_REV,TOTL_ERGY_CONSUMP_NONRENEW_GWH,TOTL_ERGY_CONSUMP_GWH,CWEAP_TIE,FUR_PRODUCER,NON_PHARMCEUTICAL_TESTER,TOB_SUPP_MAX_REV_PCT,CONV_OIL_GAS_MAX_REV_PCT,HAZARD_WASTE_METRIC_TON,WEAP_MAX_REV_PCT,CARBON_EMISSIONS_SCOPE123
"","""Stena Aktiebolag""","""IID000000002225020""",,"""US858577AR03""","""213800CWLTI7WZCC2R35""","""STENA""",,true,1221606.86,,,,70.8,"""Green""",,"""No""",,,,,,,"""Green""",,3187489.0,34511.0,,,1252.091255374069,"""Pass""",20.0,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,4443606.859316388
"","""CARGILL, INCORPORATED""","""IID000000002225116""",,"""US141781BS20""","""QXZYQNMR4JZ5RIRN4T31""","""CARGI""",,true,1.6849054972E8,,,,3.93,"""Green""",,"""No""",,,2.25,,,,"""Yellow""",,7287595.0,4186061.0,,,1168.4039720132182,"""Pass""",18.1818181818,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Orange""","""Yes""",,,,"""Not Disclosed""",true,"""Pass""",0.0,,,,,,true,,,,,1.7996420572432306E8
"","""NATIONWIDE MUTUAL INSURANCE COMPANY""","""IID000000002225291""",,"""USU6375WAF78""","""Z7LVXXWM8HZPKF5T2355""","""NMUIC""",,true,4813311.14,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,20446.0,55601.0,,,98.227610768111,"""Pass""",31.25,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,4569328.7105461415
"","""NEW YORK LIFE INSURANCE CO""","""IID000000002225292""",,"""US64952GAT58""","""TAE73CY392TBWJ3O3305""","""NYLIN""",,true,2638917.71,,,,70.02,"""Green""",,"""No""",,,,,,,"""Green""",,6205.0,90815.0,,,112.82571564720725,"""Pass""",35.7142857143,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,2735937.709955239
"","""METROPOLITAN LIFE INSURANCE COMPANY""","""IID000000002225294""",,"""US592173AE84""","""549300H7EXFMRS487544""","""MET""",,true,3562782.4,,,,100.0,"""Green""",,"""No""",,0.0,,,100.0,,"""Green""",100.0,12052.0,51893.0,,,98.09752877019227,"""Pass""",35.7142857143,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,184.02,184.02,,,,,,,,3626727.4024667568
"","""ENGIE Energia Chile S.A.""","""IID000000002225556""",,"""CL0001583070""","""5493000FIKCC3ZDWTO77""","""ECL""",,true,1256444.8,57.0,,,25.97,"""Green""",,"""No""",,,,,95.0,,"""Green""",,5500000.0,50334.0,,95.0,5235.097749443535,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""No Evidence""",4314.887890271043,,,"""Not Disclosed""",,"""Pass""",21.93,,,,,,,,,,,6806778.795781473
"","""Cooperatieve Rabobank U.A.""","""IID000000002225769""",,"""XS1942686962""","""DG3RU1DBUFHT4ZF9WN62""","""RABO""",,true,1.4782928E7,,,,2.44,"""Green""",,"""No""",,,,,,,"""Green""",,18531.0,35544.0,,,770.4190665681695,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""Yes""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1.4837002997962372E7
"","""NATIONAL GRID ELECTRICITY TRANSMISSION PLC""","""IID000000002225776""",,"""XS2597653315""","""5XJXCCYG4SDKFJ5WLB02""","""NG""",,true,637190.08,,,,100.0,"""Green""",,"""No""",,1.46,1.57,,,,"""Green""",,234783.0,1167936.0,,,872.6802340802857,"""Pass""",36.3636363636,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,531.0,"""Not Disclosed""",,"""Pass""",0.0,,,3502.0,,,,,,,,2096856.1288832377
"","""THE ISRAEL ELECTRIC CORP. LTD.""","""IID000000002225986""",,"""XS0139780265""","""254900JW7GE35YNJGJ55""","""ISECO""",,true,4612282.13,42.6,,,38.41,"""Green""",,"""No""",,16.24,,,100.0,,"""Green""",100.0,2.4E7,1200000.0,,100.0,5322.7609148076535,"""Pass""",28.5714285714,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",10.19,,90959.722229499,90959.722229499,,,,,,,,2.9812282125158224E7
"","""ARCHROCK INC.""","""IID000000002226276""",,"""US03957W1062""","""549300K3RIHMHDVFTL28""","""AROC""",,true,134397.92,,,,100.0,"""Green""",,"""No""",,68.66,,,,,"""Green""",,18676.0,4681.0,,,199.11295579690386,"""Pass""",22.2222222222,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",61.72100641170715,,47183.33337108,"""Not Disclosed""",,"""Pass""",0.0,,,47183.33337108,,,,,,,,157754.9234323709
"","""MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY""","""IID000000002226286""",,"""USU57576AG25""","""R6ZXK5P01NP6HXSY1S07""","""MMLIC""",,true,2910019.45,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,6660.0,40511.0,,,98.12906234940665,"""Pass""",36.3636363636,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,2628309.101389885
"","""KommuneKredit""","""IID000000002226293""",,"""DK0008932262""","""529900D8QLTZ6PRLJL76""","""KMUNK""",,true,1287915.07,,,"""A""",0.0,"""Green""",,"""No""",,0.0,,,52.8936742934,,"""Green""",52.8936742934,0.0,7.0,,,4848.447381294271,"""Pass""",,,"""Not Disclosed""",0,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,0.35,"""Not Disclosed""",,"""Pass""",0.0,,0.393,0.743,,,,,,,,1287922.07317604
"","""Eurofima Europaeische Gesellschaft fuer die Finanzierung von Eisenbahnmaterial""","""IID000000002226314""",,"""XS0522321123""","""4S66HJ5RNB5ZWG9YW219""","""EFIMA""",,true,391331.15,,,"""AAA""",0.0,"""Green""",,"""No""",,,31.0,,,,"""Green""",,0.0,42.0,,,1187.6755913322083,"""Pass""",,,"""Not Disclosed""",0,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,391373.15432279697
"","""Japan Airlines Co., Ltd.""","""IID000000002226316""",,"""JP3705200008""","""3538002MH5L1QZZ93477""","""9201""",,true,2731880.08,,,,0.0,"""Green""",,"""No""",,5.11,,,,,"""Green""",,6213817.0,52591.0,,,1779.9583335361526,"""Pass""",22.2222222222,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",615.7235122681741,,,"""Not Disclosed""",,"""Pass""",0.0,,,25819.0,,,,,,,,8998288.081284182
"","""DEXIA SA""","""IID000000002226347""",,"""XS0238208549""","""F4G136OIPBYND1F41110""","""DXBGY""",,true,1726403.02,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,1881.0,221.0,,,735.5698308027897,"""Pass""",40.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1728505.015086183
"","""Banque Internationale a Luxembourg SA""","""IID000000002226353""",,"""LU0006040975""","""9CZ7TVMR36CYD5TZBS50""","""LUOOO""",,true,630637.28,,,,0.0,"""Green""",,"""No""",,0.01,,,,,"""Green""",,648.0,4665.0,,,735.5002203616107,"""Pass""",8.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,6.46356,,,,,,,,635950.2784709826
"","""BANQUE DEVELOPPT CONSEIL EUROPE 9""","""IID000000002226391""",,"""XS1953826622""","""549300UYNXMI821WYG82""","""BANQV""",,true,367673.07,,,"""AAA""",0.0,"""Green""",,"""No""",,,17.06,,,,"""Green""",,2.0,204.0,,,2075.673903869715,"""Pass""",,,"""Not Disclosed""",0,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,367879.0672924035
"","""BANCO SAFRA S.A.""","""IID000000002226392""",,"""BRBSAFLNN971""","""OWKQKLHXA6FSY7WZIY02""","""BCSFR""",,true,1070162.07,,,,0.0,"""Green""",,"""No""",,0.02,,,,,"""Green""",,947.0,2469.0,,,356.33649772300583,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",,,72.99127,"""Not Disclosed""",,"""Pass""",0.0,,,72.99127,,,,,,,,1073578.0704965023
"","""Oersted A/S""","""IID000000002226401""",,"""DK0060094928""","""W9NG6WMZIYEU8VEDOG48""","""ORSTED""",,true,1.009702884E7,5.27,,,92.94,"""Green""",,"""No""",,,,,14.529914148,,"""Green""",,2510000.0,45000.0,,14.529914148,1181.8838789742715,"""Pass""",50.0,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""Yes""",212.35488689516558,,,"""Not Disclosed""",,"""Pass""",72.13,,,,,,,,,3000.0,,1.2292028844347917E7
"","""BNG BANK N.V.""","""IID000000002226403""",,"""XS0061982798""","""529900GGYMNGRQTDOO93""","""BNGBA""",,true,2470768.67,,,"""A""",0.0,"""Green""",,"""No""",,,,,100.0,,"""Green""",100.0,67.0,88.0,,,547.3645826567424,"""Pass""",,,"""Not Disclosed""",0,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,0.00165,0.00165,,,,,,,,2470923.672695342
"","""SANCTUARY HOUSING ASSOCIATION.""","""IID000000002226440""",,"""GB0007747149""","""2138008HHH7JT31RHH40""","""BB21""",,true,314894.09,,,,100.0,"""Green""",,"""No""",,0.26,18.0,,100.0,,"""Green""",100.0,28563.0,6201.0,,,360.7933427413676,"""Pass""",36.3636363636,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,247.504583,247.504583,,,,,,,,349658.0860211482
"","""Instituto de Credito Oficial""","""IID000000002226462""",,"""XS0558237318""","""PJQDPSI1D8J2Q1IM3G17""","""IDCOL""",,true,,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,168.0,542.0,,,,"""Pass""",44.4444444444,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",0.0,,,,,,,,,,,
"","""OGLETHORPE POWER CORP""","""IID000000002226537""",,"""US677050AN64""","""3EERXCUSWMS9GV5D9M98""","""OGPWR""",,true,1808261.83,10.21,,,0.0,"""Green""",,"""No""",,,,,100.0,,"""Green""",,9100000.0,79733.0,,100.0,5505.242607317279,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1.0987994834903715E7
"","""Canada Mortgage and Housing Corporation""","""IID000000002226722""",,,"""549300XC6BQVZTLJJX23""","""CMAHG""",,true,1372275.49,,,"""A""",0.0,"""Green""",,"""No""",,,,,,,"""Green""",,10046.0,25990.0,,,190.14673883332216,"""Pass""",,,"""Not Disclosed""",0,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1408311.4878340932
"","""GS Caltex Corporation""","""IID000000002226736""",,"""KR6005082B36""","""988400KLBPXB4WMBUX18""","""GSCAL""",,true,9.895762339E7,,,,100.0,"""Green""",,"""No""",,1.26,,,100.0,,"""Green""",100.0,6545251.0,1897581.0,,,3349.2041763747634,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""Yes""",,,,"""Not Disclosed""",,"""Pass""",0.08,,32230.2777803562,32230.2777803562,,,,,,,,8.569126784680144E7
"","""SBAB Bank AB (publ)""","""IID000000002226834""",,"""XS2388372356""","""H0YX5LBGKDVOWCXBZ594""","""SBAB""",,true,616152.85,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,0.0,44.0,,,1025.3567487944908,"""Pass""",63.6363636364,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,616196.848130169
"","""ZIONS BANCORPORATION, NATIONAL ASSOCIATION""","""IID000000002226901""",,"""US9897011071""","""8WH0EE09O9V05QJZ3V89""","""ZION""",,true,2048661.29,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,2717.0,12929.0,,,790.4142260389889,"""Pass""",36.3636363636,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",193.1544510616582,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,2064307.2910093023
"","""NAV CANADA""","""IID000000002226936""",,"""CA628957AH53""","""549300TP61Y7H5IS3S18""","""NAVCA""",,true,241983.06,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,15315.0,56575.0,,,273.14390502855554,"""Pass""",28.5714285714,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,313873.05536417366
"","""Kommuninvest i Sverige Aktiebolag""","""IID000000002226950""",,"""SE0012569572""","""EV2XZWMLLXF2QRX0CD47""","""KOMEF""",,true,979953.97,,,"""AA""",0.0,"""Green""",,"""No""",,,,,,,"""Green""",,86.0,119.0,,,10001.227285792707,"""Pass""",,,"""Not Disclosed""",0,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,980158.970279241
"","""de Volksbank N.V.""","""IID000000002226987""",,"""XS0279750623""","""724500A1FNICHSDF2I11""","""STIAB""",,true,1068729.46,,,,0.0,"""Green""",,"""No""",,0.01,,,100.0,,"""Green""",100.0,1231.0,2507.0,,,903.301064377718,"""Pass""",40.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",,,,"""Not Disclosed""",,"""Pass""",0.0,,8.8830555627,8.8830555627,,,,,,,,1072467.4622677013
"","""Transnet SOC Ltd""","""IID000000002227026""",,"""ZAG000079344""","""378900B07CD6F01EA796""","""TRNET""",,true,2076706.68,,,,100.0,"""Green""",,"""No""",,0.58,,,100.0,,"""Green""",100.0,379535.0,1952402.0,,,1038.8531094696314,"""Pass""",62.5,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Yellow""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",8.13,,2479.0,2479.0,,,,,,,,4408643.678925018
"","""INDIAN RAILWAY FINANCE CORPORATION LIMITED""","""IID000000002227046""",,"""INE053F01010""","""335800F2JHSOGXQEBY56""","""IRFC""",,true,381638.48,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,3558.0,9470.0,,,163.6214689308027,"""Pass""",40.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",8.010904093457258,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,394666.4828129203
"","""N.V. Nederlandse Gasunie""","""IID000000002227074""",,"""XS1409382030""","""724500MQFZSYSBC5H178""","""GSUNI""",,true,3917197.13,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,302000.0,5.0,,,2848.841994082794,"""Pass""",40.0,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.65,,1688.0,,,,,,,,,4219202.130912757
"","""Export Finance Australia""","""IID000000002227123""",,"""XS0214364027""","""213800XAAULSUYWPBB61""","""EPFIN""",,true,,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,38.0,680.0,,,,"""Pass""",33.3333333333,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",,,,,,,,,,,,
"","""Raiffeisen Schweiz Genossenschaft""","""IID000000002227178""",,"""CH0566511496""","""5299006GIHQ1ELISCV48""","""RFSHW""",,true,3316657.76,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,6052.0,613.0,,,979.1775528263668,"""Pass""",22.2222222222,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,3323322.759203573
"","""Banco Votorantim S.A.""","""IID000000002227180""",,"""XS2210789934""","""X2EUTZGMHS8RBQFIUS93""","""VOTOM""",,true,381077.97,,,,0.0,"""Green""",,"""No""",,0.0,,,,,"""Green""",,2749.0,437.0,,,199.89798337561905,"""Pass""",14.2857142857,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,3.070491,,,,,,,,384263.97078652075
"","""Norddeutsche Landesbank - Girozentrale -""","""IID000000002227189""",,"""DE000NLB2TD7""","""DSNHHQ2B9X5N6OUJ1236""","""NORDL""",,true,4853599.78,,,,0.0,"""Green""",,"""No""",,0.01,,,60.2668984939,,"""Green""",60.2668984939,1704.0,1745.0,,,1069.4219179585118,"""Pass""",27.7777777778,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",,,14.8538889008,"""Not Disclosed""",,"""Pass""",0.0,,22.5302777958,37.3841666966,,,,,,,,4857048.782646449
"","""Loma Negra Compania Industrial Argentina Sociedad Anonima""","""IID000000002227196""",,"""ARLOMA300018""","""529900VKOQQJ8U9DDK92""","""LOMA3""",,true,570295.06,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,3187916.0,180878.0,,,5878.834418144988,"""Pass""",,,,,,,"""Green""",,"""Green""",,22535.81709607601,,,,,"""Pass""",,,,,,,,,,,,3708494.0613302686
