CLIENT_IDENTIFIER,ISSUER_NAME,ISSUERID,CIK_NUM,ISSUER_ISIN,ISSUER_LEI,ISSUER_TICKER,AE_DIST_MAX_REV_PCT,ESG_CONTROVERSIES_COVERED,CARBON_EMISSIONS_SCOPE_3_TOTAL,GENERAT_THERMAL_COAL_PCT,FIREARM_PROD_MAX_REV_PCT,IVA_COMPANY_RATING,EU_TAXONOMY_ELIGIBLE_MAX_REV,ENVIRONMENT_TOXIC_FLAG,AE_PROD_MAX_REV_PCT,CONTRO_WEAP_CBLMBW_ANYTIE,FIREARM_RET_MAX_REV_PCT,ENERGY_CONSUMP_INTEN_EUR,GENDER_PAY_GAP_RATIO,MET_COAL_MAX_REV_PCT,PCT_NONRENEW_CONSUMP_PROD,PROD_CIV_ARMS_AUTO,ENVIRONMENT_LAND_FLAG,PCT_TOTL_ERGY_CONSUMP_NONRENEW,CARBON_EMISSIONS_SCOPE_1,CARBON_EMISSIONS_SCOPE_2,TOB_DIST_MAX_REV_PCT,PCT_TOTL_ERGY_PRODUCT_NONRENEW,CARBON_EMISSIONS_SALES_EUR_SCOPE123_INTEN,LABOR_COMPLIANCE_CORE,FEMALE_DIRECTORS_PCT,ANI_TEST_POLICY,OPS_PROT_BIODIV_AREAS,IVA_RATING_TREND,LABOR_DDIL_POL_ILO,ACTIVE_FF_SECTOR_EXPOSURE,ENVIRONMENT_CLIMATE_FLAG,WATER_EM_EFF_METRIC_TONS,OVERALL_FLAG,MECH_UN_GLOBAL_COMPACT,CARBON_EMISSIONS_EVIC_EUR_SCOPE123_INTEN,THERMAL_COAL_MAX_REV_PCT,TOTL_ERGY_CONSUMP_RENEW_GWH,OPS_PROT_BIODIV_CONTROVS,ANI_FACTORY_FARM,UNGC_COMPLIANCE,EST_EU_TAXONOMY_MAX_REV,PRED_LEND_MAX_REV,TOTL_ERGY_CONSUMP_NONRENEW_GWH,TOTL_ERGY_CONSUMP_GWH,CWEAP_TIE,FUR_PRODUCER,NON_PHARMCEUTICAL_TESTER,TOB_SUPP_MAX_REV_PCT,CONV_OIL_GAS_MAX_REV_PCT,HAZARD_WASTE_METRIC_TON,WEAP_MAX_REV_PCT,CARBON_EMISSIONS_SCOPE123
"","""SHENZHOU INTERNATIONAL GROUP HOLDINGS LIMITED""","""IID000000002183482""",,"""KYG8087W1015""","""529900B4W41TCUKJFM73""","""2313""",,true,2577733.43,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,555022.0,714085.0,,,1166.9298359411991,"""Pass""",22.2222222222,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",143.10135697011853,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,1006.0,,3839170.42824214
"","""THE SHERWIN-WILLIAMS COMPANY""","""IID000000002183486""",,"""US8243481061""","""Z15BMIOX8DDH0X2OBP21""","""SHW""",,true,1.869378954E7,,,,0.0,"""Green""",,"""No""",,0.12,,,100.0,,"""Green""",100.0,430114.0,280152.0,,,934.9890185970131,"""Pass""",36.3636363636,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",280.05188159868277,,0.0,"""Not Disclosed""",,"""Pass""",45.25,,2147.22222394,2147.22222394,,,,,,70000.0,,1.940405553900531E7
"","""Shihlin Electric & Engineering Corp.""","""IID000000002183498""",,"""TW0001503001""",,"""1503""",,true,1288824.53,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,1230.0,19064.0,,,1396.1515263149781,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",1213.0678237200639,,,"""Not Disclosed""",,"""Pass""",8.12,,,,,,,,,,,1309118.5340022186
"","""SHILPA MEDICARE LIMITED""","""IID000000002183506""",,"""INE790G01031""","""3358002PKUL8S2RNJO60""","""SHILPAMED""",,true,35632.31,,,,0.4,"""Green""",,"""No""",,,,,,,"""Green""",,2449.0,4957.0,,,316.77299818058964,"""Pass""",14.2857142857,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",87.88709141098954,,,"""Not Disclosed""",,"""Pass""",0.43,,,,,,,,,,,43038.30866396158
"","""Shimadzu Corporation""","""IID000000002183507""",,"""JP3357200009""",,"""7701""",,true,2651270.31,,,,29.77,"""Green""",,"""No""",,0.09,,,,,"""Green""",,2000.0,16000.0,,,829.9197801438937,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",282.1483421422795,,,"""Not Disclosed""",,"""Pass""",0.0,,,273.1125002185,,,,,,23.0,,2631292.866951527
"","""SHIMAO GROUP HOLDINGS LIMITED""","""IID000000002183508""",,"""KYG810431042""","""254900WTJ6B5CU69ZD26""","""813""",,true,5133910.97,,,,95.4,"""Green""",,"""No""",,0.0,,,100.0,,"""Green""",100.0,1206.0,12142.0,,,303.7332707223719,"""Pass""",12.5,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",145.12262206138323,,,"""Not Disclosed""",,"""Pass""",73.6795287912,,0.98842,0.98842,,,,,,2.53,,5137752.96921962
"","""Shin Kong Financial Holding Co.,Ltd.""","""IID000000002183512""",,"""TW0002888005""","""529900YF6H5G3WJC6V36""","""2888""",,true,1401237.69,,,,76.92,"""Green""",,"""No""",,0.01,12.6,,100.0,,"""Green""",100.0,921.0,13573.0,,,103.64219311193314,"""Pass""",13.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",157.76323967127473,,0.0,"""Not Disclosed""",,"""Pass""",0.0,,56.42357,56.42357,,,,,,,,1431412.6932882199
"","""Thaicom Public Company Limited""","""IID000000002183513""",,"""TH0380010Y07""","""254900QRIV8NKGDPOC71""","""THCOM""",,true,16037.54,,,,98.92,"""Green""",,"""No""",,,,,,,"""Green""",,170.0,2248.0,,,219.6133109570088,"""Pass""",9.0909090909,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",48.02559309304584,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,19093.535046002235
"","""ShinMaywa Industries, Ltd.""","""IID000000002183518""",,"""JP3384600007""",,"""7224""",,true,3424428.43,,,,91.17,"""Green""",,"""No""",,,,,,,"""Green""",,8059.0,22419.0,,,2151.8826434504626,"""Pass""",12.5,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",4079.3775403691698,,,"""Not Disclosed""",,"""Pass""",4.37,,,,,,,,,,,3454906.426489457
"","""SHINHAN FINANCIAL GROUP CO.,LTD""","""IID000000002183526""",,"""KR7055550008""","""988400EB8A6G49E5KO54""","""055550""",,true,8164594.96,,,,11.39,"""Green""",,"""No""",,0.03,,,100.0,,"""Green""",100.0,14697.0,85382.0,,,410.6065602189357,"""Pass""",18.1818181818,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",72.18916572250177,,,"""Not Disclosed""",,"""Pass""",0.0,,544.2104726576,544.2104726576,,,,,,,,8261203.959918059
"","""RAIZNEXT Corporation""","""IID000000002183532""",,"""JP3331600001""",,"""6379""",,true,174110.31,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,73774.0,11386.0,,,271.3832612561822,"""Pass""",20.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",598.4690266040608,,,"""Not Disclosed""",,"""Pass""",4.64,,,,,,,,,,,260902.57214804032
"","""SHINKONG INSURANCE CO., LTD.""","""IID000000002183535""",,"""TW0002850005""","""25490029RLTT2HAJLA57""","""2850""",,true,51715.55,,,,100.0,"""Green""",,"""No""",,0.1,,,100.0,,"""Green""",100.0,98.0,270.0,,,97.40282733248402,"""Pass""",30.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",113.77676739357216,,0.0,"""Not Disclosed""",,"""Pass""",0.0,,57.67623,57.67623,,,,,,,,54398.94802621472
"","""SBI Shinsei Bank, Limited""","""IID000000002183539""",,"""JP3729000004""","""549300PZYOQ2NW83V760""","""LCJ""",,true,2323255.85,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,1176.0,10474.0,,,866.8159994546587,"""Pass""",22.2222222222,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",139.39919988402968,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,2337477.845471383
"","""SHINSUNG DELTA TECH CO., LTD""","""IID000000002183540""",,"""KR7065350001""",,"""065350""",,true,,,,,,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",0.0,,,,,,,,,,,
"","""SHINSUNG E&G Co.,LTD.""","""IID000000002183541""",,"""KR7011930005""",,"""011930""",,true,,,,,,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",30.94,,,,,,,,,,,
"","""NS UNITED KAIUN KAISHA, LTD.""","""IID000000002183544""",,"""JP3385000009""","""353800MK2Y7X2PZGXN23""","""9110""",,true,568619.62,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,2446845.0,266.0,,,2078.5291075665173,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",1827.0622169303108,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,3015730.6246430017
"","""Shiseido Company, Limited""","""IID000000002183552""",,"""JP3351600006""","""5299008QCD0YDT5OF506""","""4911""",,true,2736156.28,,,,0.0,"""Green""",,"""No""",,0.04,,,78.429853065,,"""Green""",78.429853065,23912.0,73162.0,,,395.1006989548783,"""Pass""",30.0,true,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",147.27686295548264,,69.33905,"""Not Disclosed""",,"""Pass""",0.0,,252.11939,321.45845,,,true,,,,,3123185.556743815
"","""Shivalik Bimetal Controls Ltd""","""IID000000002183557""",,"""INE386D01027""","""335800JO5FY7Q9DOK445""","""SBCL""",,true,,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",20.0,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",0.0,,,,,,,,,,,
"","""Shochiku Co., Ltd.""","""IID000000002183561""",,"""JP3362800009""",,"""9601""",,true,128007.5,,,,83.31,"""Green""",,"""No""",,,,,,,"""Green""",,3547.0,19963.0,,,272.8626854346255,"""Pass""",15.3846153846,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",82.40513670398863,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,151517.50080625687
"","""SHOPPERS STOP LIMITED""","""IID000000002183565""",,"""INE498B01024""","""335800M4GP4ZWJAJGM86""","""SHOPERSTOP""",,true,87549.9,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,1127.0,8335.0,,,242.805637192826,"""Pass""",11.1111111111,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",84.14703699782605,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,72537.27030323599
"","""SHORE BANCSHARES, INC.""","""IID000000002183567""",,"""US8251071051""",,"""SHBI""",,true,,,,,,"""Green""",,,,,,,,,"""Green""",,,,,,,"""Pass""",,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",,,,,,,,,,,,
"","""Shoucheng Holdings Limited""","""IID000000002183578""",,"""HK0000592854""","""5299004VTNFRA1JE0Q48""","""697""",,true,63665.49,,,,100.0,"""Green""",,"""No""",,0.09,,,100.0,,"""Green""",100.0,48.0,10373.0,,,430.6564002222907,"""Pass""",16.6666666667,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",37.47988306301499,,,"""Not Disclosed""",,"""Pass""",0.0,,11.5195,11.5195,,,,,,,,58046.96889384447
"","""Showa Sangyo Co., Ltd.""","""IID000000002183582""",,"""JP3366400004""","""549300JPYQ7YV93EU469""","""2004""",,true,2888484.04,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,246822.0,115178.0,,,1526.1418977702642,"""Pass""",9.0909090909,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",3051.897097847234,,,"""Not Disclosed""",true,"""Pass""",0.0,,,,,,,,,,,3250484.042004153
"","""SHREE RENUKA SUGARS LIMITED""","""IID000000002183597""",,"""INE087H01022""","""335800C541VDKBHEC616""","""RENUKA""",,true,660598.63,,,,8.19,"""Green""",,"""No""",,,,,,,"""Green""",,40791.0,27325.0,,,776.2197782305723,"""Pass""",8.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",389.743160809694,,0.26247,"""Not Disclosed""",,"""Pass""",2.15,,,,,,,,,,,592226.4251451544
"","""SHUAA CAPITAL (P.S.C)""","""IID000000002183614""",,"""AES000101015""","""254900D60M5I1CGMIA09""","""SHUAA""",,true,26282.81,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,49.0,613.0,,,165.78280229565928,"""Pass""",20.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",25.90473270973102,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,26944.807728026724
"","""SICHUAN NEW ENERGY POWER COMPANY LIMITED""","""IID000000002183652""",,"""CNE0000014Z0""","""300300DO5BIWPN5EF055""","""000155""",,true,200938.25,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,146500.0,47800.0,,,737.3692950307728,"""Pass""",0.0,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",66.00924851154076,,,"""Not Disclosed""",,"""Pass""",34.84,,,,,,,,,,,448458.25318510144
"","""SICHUAN CHUANTOU ENERGY CO., LTD.""","""IID000000002183654""",,"""CNE000000BQ0""","""300300WW1VOIP39YTJ43""","""600674""",,true,84805.18,0.0,,,86.12,"""Green""",,"""No""",,,,,0.0,,"""Green""",,159.0,2671.0,,0.0,497.942344638567,"""Pass""",20.0,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",8.725471285141584,,,"""Not Disclosed""",,"""Pass""",18.45,,,,,,,,,,,85095.07145363044
"","""Haohua Chemical Science & Technology Corp., Ltd.""","""IID000000002183667""",,"""CNE0000016V4""",,"""600378""",,true,1126807.43,,,,50.67,"""Green""",,"""No""",,,,,,,"""Green""",,104907.0,73160.0,,,1067.8919671751555,"""Pass""",11.1111111111,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",230.4702982718321,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1304874.4300524762
"","""APOLLO MEDICAL HOLDINGS, INC.""","""IID000000002183670""",,"""US03763A2078""","""5493008O4R82Q4STJ936""","""AMEH""",,true,208023.32,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,4518.0,11622.0,,,230.56303094158588,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",50.378821834582766,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,156909.37469777314
"","""Siegfried Holding AG""","""IID000000002183687""",,"""CH0014284498""","""506700J9QD6IF3937W06""","""SFZN""",,true,280110.35,,,,0.0,"""Green""",,"""No""",,0.53,,,100.0,,"""Green""",100.0,48565.0,16565.0,,,277.26105633508485,"""Pass""",42.8571428571,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",82.35447092553848,,,"""Not Disclosed""",,"""Pass""",0.0,,568.05555601,568.05555601,,,,,,65050.0,,345240.3494821529
"","""Siemens Aktiengesellschaft""","""IID000000002183691""",,"""DE0007236101""","""W38RGI023J3WT1HWRP32""","""SIE""",,true,4.042509856E7,,,,67.1,"""Green""",,"""No""",,0.04,,,,,"""Green""",,393000.0,189000.0,,,661.8332079456972,"""Pass""",45.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""Yes""",244.93213739130923,,,"""Not Disclosed""",,"""Pass""",12.01,,,2722.777779956,,,false,,,15000.0,,4.101909856205842E7
"","""SIEMENS LIMITED""","""IID000000002183692""",,"""INE003A01024""","""335800HJQJFZ3CJLJ709""","""SIEMENS""",,true,1761750.52,,,,78.14,"""Green""",,"""No""",,2.53,,,68.2896379526,,"""Green""",68.2896379526,13129.0,35580.0,,,1085.241110749502,"""Pass""",10.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",194.60178384851488,,1270.000001016,"""Not Disclosed""",,"""Pass""",6.67,,2735.000002188,4005.000003204,,,,,,11800.0,,1720626.1603961221
"","""SIERRA WIRELESS, INC.""","""IID000000002183707""",,,"""549300E33RZ5BJ726L53""","""SW""",,false,159049.73,,,,100.0,,,"""No""",,0.01,,,23.1018818949,,"""Green""",23.1018818949,35.0,418.0,,,386.3973325820226,"""Pass""",,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""",,,"""Green""","""No Evidence""",262.47383673861236,,3.555,"""Not Disclosed""",,"""Pass""",,,1.068,4.623,,,,,,0.1,,159502.72584768737
"","""SIGNATURE BANK""","""IID000000002183726""",,"""US82669G1040""","""VLP5AP0XK2GM6GKD1007""","""SBNY""",,true,1426648.62,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,2208.0,10780.0,,,512.3639649767839,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",50.54860550631517,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1040503.6164352029
"","""SIGURD MICROELECTRONICS CORP.""","""IID000000002183733""",,"""TW0006257009""",,"""6257""",,true,278580.82,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,146.0,81791.0,,,675.4023072509299,"""Pass""",10.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",263.6312457197925,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,358090.3210611941
"","""Sika AG""","""IID000000002183735""",,"""CH0418792922""","""549300R3N69ECGYPU434""","""SIKA""",,true,1.014139457E7,,,,0.0,"""Green""",,"""No""",,0.13,16.7,,61.0857554648,,"""Green""",61.0857554648,156096.0,160351.0,,,984.2241528598639,"""Pass""",37.5,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",271.99849288717104,,450.000000036,"""Not Disclosed""",,"""Pass""",1.1,,706.3888889454,1156.3888889814,,,,,,21676.0,,1.0457841574284814E7
"","""Silex Systems Ltd""","""IID000000002183743""",,"""AU000000SLX4""","""5493003U7WMXGIEUEF14""","""SLX""",,true,3571.04,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,7.0,279.0,,,1621.1011049666304,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",11.91364724559858,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,2118.8183764592272
"","""SILICON LABORATORIES INC.""","""IID000000002183751""",,"""US8269191024""","""4PRDF8Q9TDHRVZKZSZ47""","""SLAB""",,true,462099.59,,,,100.0,"""Green""",,"""No""",,0.01,,,51.9480519481,,"""Green""",51.9480519481,1473.0,18204.0,,,544.5091186161567,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",46.600226685137926,,3.7,"""Not Disclosed""",,"""Pass""",0.0,,4.0,7.7,,,,,,,,345159.02501374646
"","""Silkeborg IF Invest A/S""","""IID000000002183761""",,"""DK0010128008""","""213800NWBVBQ8H21KM03""","""SIF""",,true,,,,,,"""Green""",,,,,,,,,"""Green""",,,,,,,"""Pass""",,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",,,,,,,,,,,,
"","""Siltronic AG""","""IID000000002183768""",,"""DE000WAF3001""","""5299003NKV26NNGHHR90""","""WAF""",,true,935986.77,,,,100.0,"""Green""",,"""No""",,0.55,,,100.0,,"""Green""",100.0,13395.0,252570.0,,,749.0593045576175,"""Pass""",35.7142857143,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",235.0782383503058,,,"""Not Disclosed""",,"""Pass""",0.0,,770.0,770.0,,,,,,9770.0,,1052727.3669803394
