CLIENT_IDENTIFIER,ISSUER_NAME,ISSUERID,CIK_NUM,ISSUER_ISIN,ISSUER_LEI,ISSUER_TICKER,AE_DIST_MAX_REV_PCT,ESG_CONTROVERSIES_COVERED,CARBON_EMISSIONS_SCOPE_3_TOTAL,GENERAT_THERMAL_COAL_PCT,FIREARM_PROD_MAX_REV_PCT,IVA_COMPANY_RATING,EU_TAXONOMY_ELIGIBLE_MAX_REV,ENVIRONMENT_TOXIC_FLAG,AE_PROD_MAX_REV_PCT,CONTRO_WEAP_CBLMBW_ANYTIE,FIREARM_RET_MAX_REV_PCT,ENERGY_CONSUMP_INTEN_EUR,GENDER_PAY_GAP_RATIO,MET_COAL_MAX_REV_PCT,PCT_NONRENEW_CONSUMP_PROD,PROD_CIV_ARMS_AUTO,ENVIRONMENT_LAND_FLAG,PCT_TOTL_ERGY_CONSUMP_NONRENEW,CARBON_EMISSIONS_SCOPE_1,CARBON_EMISSIONS_SCOPE_2,TOB_DIST_MAX_REV_PCT,PCT_TOTL_ERGY_PRODUCT_NONRENEW,CARBON_EMISSIONS_SALES_EUR_SCOPE123_INTEN,LABOR_COMPLIANCE_CORE,FEMALE_DIRECTORS_PCT,ANI_TEST_POLICY,OPS_PROT_BIODIV_AREAS,IVA_RATING_TREND,LABOR_DDIL_POL_ILO,ACTIVE_FF_SECTOR_EXPOSURE,ENVIRONMENT_CLIMATE_FLAG,WATER_EM_EFF_METRIC_TONS,OVERALL_FLAG,MECH_UN_GLOBAL_COMPACT,CARBON_EMISSIONS_EVIC_EUR_SCOPE123_INTEN,THERMAL_COAL_MAX_REV_PCT,TOTL_ERGY_CONSUMP_RENEW_GWH,OPS_PROT_BIODIV_CONTROVS,ANI_FACTORY_FARM,UNGC_COMPLIANCE,EST_EU_TAXONOMY_MAX_REV,PRED_LEND_MAX_REV,TOTL_ERGY_CONSUMP_NONRENEW_GWH,TOTL_ERGY_CONSUMP_GWH,CWEAP_TIE,FUR_PRODUCER,NON_PHARMCEUTICAL_TESTER,TOB_SUPP_MAX_REV_PCT,CONV_OIL_GAS_MAX_REV_PCT,HAZARD_WASTE_METRIC_TON,WEAP_MAX_REV_PCT,CARBON_EMISSIONS_SCOPE123
"","""Banco General, S.A.""","""IID000000002228625""",,"""USP12651AB49""","""549300B5C08LGDFB7205""","""EMPGE""",,true,310798.29,,,,4.33,"""Green""",,"""No""",,,,,,,"""Green""",,798.0,1357.0,,,286.6058911741958,"""Pass""",13.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,313129.2854647037
"","""HOST HOTELS & RESORTS, L.P.""","""IID000000002228627""",,"""US44107TAZ93""","""FXB7X4WXVA8QPMNOGS12""","""HST""",,true,,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,82747.0,220702.0,,,,"""Pass""",33.3333333333,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",0.0,,,,,,,,,,,
"","""EMPRESA GENERAL DE INVERSIONES, S.A.""","""IID000000002228628""",,"""PAL2490071A7""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""BAWAG P.S.K. Bank fuer Arbeit und Wirtschaft und Oesterreichische Postsparkasse Aktiengesellschaft""","""IID000000002228702""",,"""XS0211629067""","""529900ICA8XQYGIKR372""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""SUN HUNG KAI PROPERTIES (CAPITAL MARKET) LIMITED""","""IID000000002228706""",,"""HK0000485877""","""222100WJDEUAP4JLW867""",,0.1,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Landshypotek Bank Aktiebolag""","""IID000000002228710""",,"""SE0017071442""","""5493004WUGGU2BQI7F14""","""LNDHY""",,true,336853.61,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,0.0,50.0,,,2540.4578766230784,"""Pass""",22.2222222222,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,357723.81268341094
"","""BMW Finance N.V.""","""IID000000002228728""",,"""CND10004S9H8""","""5299006ZHG3IXU0PNJ56""","""BMWG""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""NATIONAL GRID ELECTRICITY DISTRIBUTION (SOUTH WALES) PLC""","""IID000000002228817""",,"""XS2741906809""","""549300RHOCSNK1FZ4116""","""NG""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""TRANSPOWER NEW ZEALAND LIMITED""","""IID000000002228821""",,"""NZTRPD0070L9""","""L33L76GHI1OSBKDQ2623""","""TRPWR""",,true,167374.03,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,6452.0,111572.0,,,,"""Pass""",57.1428571429,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",93.78,,,,,,,,,,,
"","""Wurth Finance International B.V.""","""IID000000002228823""",,"""XS2176534795""","""5JB3IE65ZU13TA0DGN10""","""ADOLF""",,true,,,,,,"""Green""",,,,,,,,,"""Green""",,,,,,,"""Pass""",,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",,,,,,,,,,,,
"","""Banco Centroamericano de Integracion Economica""","""IID000000002228825""",,"""XS1896597330""","""549300OLDAMXBPSHIC05""","""BCIEA""",,true,200786.98,,,"""BB""",0.0,"""Green""",,"""No""",,0.01,,,100.0,,"""Green""",100.0,252.0,1762.0,,,642.1955625570264,"""Pass""",,,"""Not Disclosed""",0,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,2.7127500022,2.7127500022,,,,,,,,202800.97645575012
"","""Nestle Finance International Ltd. SA""","""IID000000002228861""",,"""XS2350621863""","""0KLLMNHINTFDRMU6DI05""","""NESN""",,false,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,false,,,,,,,,true,,,,,
"","""The Export-Import Bank of China""","""IID000000002228877""",,"""CND10001YC12""","""300300C1020211000045""",,,false,3188030.27,,,,,,,,,,,,,,,,18174.0,126743.0,,,146.76867456779678,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3332947.2708196165
"","""KOMMUNAL LANDSPENSJONSKASSE GJENSIDIG FORSIKRINGSSELSKAP""","""IID000000002228977""",,"""XS1217882171""","""5493002TWSCUCMYHQT46""","""KMUNL""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""KOMATSU FINANCE AMERICA INC.""","""IID000000002228998""",,"""US50048WAA62""","""549300SRAAFEEQ8Z4D68""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,
"","""LEGAL & GENERAL FINANCE PLC""","""IID000000002229000""",,"""XS0145680426""","""213800AJC8I72ZCD2E71""","""AN22""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Rothschild & Co Continuation Finance CI Limited""","""IID000000002229062""",,"""XS0048662232""","""213800E7Q4MAPWOSKW93""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""GULF INTERNATIONAL BANK B.S.C""","""IID000000002229098""",,"""XS2233151195""","""558600JW2XPMLG97TV14""","""PUBLI""",,true,1195847.89,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,233.0,7609.0,,,2404.8421391156844,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1203689.8923537051
"","""STOREBRAND LIVSFORSIKRING AS""","""IID000000002229128""",,"""NO0012752940""","""5967007LIEEXZX9TZC13""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""HYPO NOE Landesbank fuer Niederoesterreich und Wien AG""","""IID000000002229164""",,"""AT0000A2QBX2""","""5493007BWYDPQZLZ0Y27""","""NOEHL""",,false,94314.45,,,,,,,,,,,,,,,,600.0,2520.0,,,240.15276326444157,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,114013.43242950468
"","""HERAEUS HOLDING Gesellschaft mit beschraenkter Haftung""","""IID000000002229223""",,,"""5493007EO7JOPWXHBJ27""",,,false,4.493432597E7,,,,,,,,,,,,,,,,3694269.0,2502894.0,,,1740.2426977695977,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5.1131488973421976E7
"","""LENDLEASE FINANCE LIMITED""","""IID000000002229226""",,"""AU3CB0275550""","""5493002EE2IQRQ3JUP44""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Oberoesterreichische Landesbank Aktiengesellschaft""","""IID000000002229229""",,"""XS0165607077""","""529900BI5KIGX6YLX375""",,,false,21512.68,,,,,,,,,,,,,,,,81.0,640.0,,,139.88446946328463,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,15245.586656065114
"","""HYUNDAI CAPITAL AMERICA""","""IID000000002229260""",,"""US44891CBY84""","""549300RIPPWJB5Z0FK07""","""HYMTR""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""NIBC Bank N.V.""","""IID000000002229310""",,"""XS0170897226""","""B64D6Y3LBJS4ANNPCU93""","""NEWNI""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""AHOLD FINANCE U.S.A., LLC""","""IID000000002229318""",,"""US008685AB51""",,"""AD""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""TURKIYE CUMHURIYETI ZIRAAT BANKASI ANONIM SIRKETI""","""IID000000002229342""",,"""XS1984644739""","""213800K5KTZFSUS8MR51""","""TCHZN""",,true,4350013.82,,,,0.0,"""Green""",,"""No""",,0.01,,,100.0,,"""Green""",100.0,34247.0,38564.0,,,465.948675594365,"""Pass""",0.0,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,84.403363,84.403363,,,,,,,,4422824.818708936
"","""Teollisuuden Voima Oyj""","""IID000000002229345""",,"""XS2671723745""","""743700LQ48IZBTZN4S52""","""POHVO""",,true,185679.96,,,,0.0,"""Green""",,"""No""",,1.73,,,100.0,,"""Green""",100.0,3076.0,65635.0,,100.0,710.0234108052359,"""Pass""",20.0,,"""Yes""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,514.0,514.0,,,,,,298.0,,254390.95977859094
"","""Corporacion Nacional del Cobre de Chile""","""IID000000002229374""",,"""US21987BBA52""","""549300UVMBCBCIPSUI70""","""COBRE""",,true,1.450791375E7,,,,0.0,"""Yellow""",,"""No""",,0.79,,,99.5411967119,,"""Green""",99.5411967119,1737855.0,2847455.0,,,1196.3340308782265,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""Yes""",,,66.666666672,"""Not Disclosed""",,"""Pass""",0.0,,14463.888890046,14530.555556718,,,,,,,,2.211810381559013E7
"","""AWA PAPER & TECHNOLOGICAL COMPANY, Inc.""","""IID000000002229398""",,"""JP3127000002""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""HONDA CANADA FINANCE INC.""","""IID000000002229451""",,"""CA438121AZ80""","""549300K5H14MP7CO9857""","""HONDA""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Royal Schiphol Group N.V.""","""IID000000002229526""",,"""XS0378569247""","""724500XSMG4AYQ8NDK42""","""ROSCG""",,true,320257.46,,,,100.0,"""Green""",,"""No""",,0.03,,,55.0112667764,,"""Green""",55.0112667764,14720.0,73930.0,,,337.48731139779636,"""Pass""",42.8571428571,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,11.72610995,21.3158333504,,,,,,,,275480.1017218685
"","""SEVERN TRENT UTILITIES FINANCE PLC.""","""IID000000002229548""",,"""XS0209710960""","""213800KY9PT6WBH33232""","""SVT""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""NORD/LB Luxembourg S.A. Covered Bond Bank""","""IID000000002229586""",,"""XS1959949196""","""CAF7KSNT1N0CTA93RI98""","""NORDL""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""ING-DiBa AG""","""IID000000002229643""",,"""DE000A2YNWD5""","""3KXUNHVVQFIJN6RHLO76""","""INGA""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""PIPELINES ENBRIDGE INC.""","""IID000000002229681""",,"""CA29250ZAT53""","""549300I7CU6YE54FMU33""","""ENB""",,true,877514.4,,,,8.24,"""Yellow""",,"""No""",,,,,,,"""Green""",,3185173.0,238027.0,,,1546.2057290177672,"""Pass""",41.6666666667,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Orange""","""No Evidence""",,,,"""Not Disclosed""",,"""Watch List""",7.44,,,,,,,,,,,4300714.4014610415
"","""GREATER TORONTO AIRPORTS AUTHORITY""","""IID000000002229682""",,"""CA39191ZBD02""","""254900S2XROLM5WUR914""","""GRTAA""",,true,137076.05,,,,100.0,"""Green""",,"""No""",,0.54,,,,,"""Green""",,40999.0,3381.0,,,315.25754162828224,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,181456.05335279394
"","""TRAVELERS PROPERTY CASUALTY CORP.""","""IID000000002229835""",,"""US89420GAE98""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""CorTS Trust for BellSouth Debentures""","""IID000000002229838""",,"""US22080E2054""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""IMPERIAL BRANDS FINANCE PLC""","""IID000000002229848""",,"""XS0387847576""","""2138008L3B3MCG1DFS50""","""67SR""",,false,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
"","""FMR LLC""","""IID000000002229918""",,"""XS0105954282""","""6X064LF7Y6B4DKF2GZ26""","""FMRCO""",,true,,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",16.6666666667,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,
"","""T-MOBILE USA, INC.""","""IID000000002229995""",,"""US87264ABF12""","""549300V2JRLO5DIFGE82""","""TMUS""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""HUNTSMAN INTERNATIONAL LLC""","""IID000000002229998""",,"""US44701QBE17""","""3YTEJFW18LGIUQ2N5J61""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""EXPERIAN FINANCE PLC""","""IID000000002230083""",,"""USG3257NAH91""","""635400RKRK5EGXSPC782""","""EXPN""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""BANCA AGRICOLA POPOLARE DI RAGUSA SOCIETA COOPERATIVA PER AZIONI""","""IID000000002230084""",,"""IT0005419095""","""8156008B43CE788F4932""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""OPTUS FINANCE PTY LIMITED""","""IID000000002230088""",,"""XS2633308114""","""254900UAM2PKZZ3FLH23""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""UNIVERSITE CONCORDIA""","""IID000000002230264""",,"""CA20660ECF30""","""549300E8W5FF47NHST07""",,,false,118092.51,,,,,,,,,,,,,,,,4350.0,54691.0,,,392.7308352593375,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,176073.12825177217
"","""RHIAG - INTER AUTO PARTS ITALIA S.R.L.""","""IID000000002230338""",,,"""81560086FA79BEDD6B94""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Thurgauer Kantonalbank""","""IID000000002230423""",,"""CH0231351104""","""529900F00S0DTFX1D404""","""TKBP""",,true,338888.56,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,669.0,64.0,,,900.2532409532872,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",36.70235419217392,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,339621.5642818622
"","""407 INTERNATIONAL INC.""","""IID000000002230429""",,"""CA35085ZBV72""","""549300LRF8PWZNJ8BC94""","""FOGTE""",,true,239157.64,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,2218.0,390.0,,,281.2700048036581,"""Pass""",38.4615384615,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,199251.05801071937
"","""DBS BANK LTD.""","""IID000000002230563""",,"""US23304SAC70""","""ATUEL7OJR5057F2PV266""","""DBSM""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Universite du Quebec""","""IID000000002230661""",,"""CA91402UAA49""",,,,false,325885.8,,,,,,,,,,,,,,,,11769.0,147967.0,,,392.7320619838572,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,476364.6123157775
"","""CHUBB INA HOLDINGS INC.""","""IID000000002230771""",,"""US00440EAV92""","""CZCBJZWDMLTHWJDXU843""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""COMPAGNIE DE FINANCEMENT FONCIER S.A.""","""IID000000002230836""",,"""FR0010913749""","""DKGVVH5FKILG8R13CO13""","""BPCE""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""REALKREDIT DANMARK A/S""","""IID000000002230917""",,"""DK0009296543""","""549300NLOMBOWE943Y30""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""DLR KREDIT A/S""","""IID000000002230994""",,"""DK0006349998""","""529900PR2ELW8QI1B775""","""DLRKR""",,true,714937.83,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,281.0,557.0,,,1578.735569822682,"""Pass""",9.0909090909,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,715775.8287415119
"","""LANDS' END, INC.""","""IID000000002231052""",,"""US51509F1057""","""54930016WOL7P2P67Q43""","""LE""",,true,684106.49,,,,0.0,"""Green""",,"""No""",,,12.3,,,,"""Green""",,2613.0,7822.0,,,500.19132331342314,"""Pass""",28.5714285714,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",940.0410431974638,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,730261.4839975177
"","""TURKIYE IHRACAT KREDI BANKASI ANONIM SIRKETI""","""IID000000002231084""",,"""TRSEXIM92818""","""789000JVRVYLAXGDWR11""","""TURIH""",,true,605587.65,,,"""B""",0.0,"""Green""",,"""No""",,,,,,,"""Green""",,263.0,604.0,,,1125.1675995834903,"""Pass""",14.2857142857,,"""Not Disclosed""",1,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,606454.6504473314
"","""LAUREATE EDUCATION, INC.""","""IID000000002231335""",,"""US5186132032""","""5JL7TMOH5TY3IUYSUP91""","""LAUR""",,true,272202.44,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,9191.0,76650.0,,,307.59968125677926,"""Pass""",22.2222222222,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",177.07215310884064,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,358043.43502913794
"","""SCOTTISH POWER UK PLC""","""IID000000002231370""",,"""XS0118775591""","""213800Z8E41VG2MEKQ11""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
