CLIENT_IDENTIFIER,ISSUER_NAME,ISSUERID,CIK_NUM,ISSUER_ISIN,ISSUER_LEI,ISSUER_TICKER,AE_DIST_MAX_REV_PCT,ESG_CONTROVERSIES_COVERED,CARBON_EMISSIONS_SCOPE_3_TOTAL,GENERAT_THERMAL_COAL_PCT,FIREARM_PROD_MAX_REV_PCT,IVA_COMPANY_RATING,EU_TAXONOMY_ELIGIBLE_MAX_REV,ENVIRONMENT_TOXIC_FLAG,AE_PROD_MAX_REV_PCT,CONTRO_WEAP_CBLMBW_ANYTIE,FIREARM_RET_MAX_REV_PCT,ENERGY_CONSUMP_INTEN_EUR,GENDER_PAY_GAP_RATIO,MET_COAL_MAX_REV_PCT,PCT_NONRENEW_CONSUMP_PROD,PROD_CIV_ARMS_AUTO,ENVIRONMENT_LAND_FLAG,PCT_TOTL_ERGY_CONSUMP_NONRENEW,CARBON_EMISSIONS_SCOPE_1,CARBON_EMISSIONS_SCOPE_2,TOB_DIST_MAX_REV_PCT,PCT_TOTL_ERGY_PRODUCT_NONRENEW,CARBON_EMISSIONS_SALES_EUR_SCOPE123_INTEN,LABOR_COMPLIANCE_CORE,FEMALE_DIRECTORS_PCT,ANI_TEST_POLICY,OPS_PROT_BIODIV_AREAS,IVA_RATING_TREND,LABOR_DDIL_POL_ILO,ACTIVE_FF_SECTOR_EXPOSURE,ENVIRONMENT_CLIMATE_FLAG,WATER_EM_EFF_METRIC_TONS,OVERALL_FLAG,MECH_UN_GLOBAL_COMPACT,CARBON_EMISSIONS_EVIC_EUR_SCOPE123_INTEN,THERMAL_COAL_MAX_REV_PCT,TOTL_ERGY_CONSUMP_RENEW_GWH,OPS_PROT_BIODIV_CONTROVS,ANI_FACTORY_FARM,UNGC_COMPLIANCE,EST_EU_TAXONOMY_MAX_REV,PRED_LEND_MAX_REV,TOTL_ERGY_CONSUMP_NONRENEW_GWH,TOTL_ERGY_CONSUMP_GWH,CWEAP_TIE,FUR_PRODUCER,NON_PHARMCEUTICAL_TESTER,TOB_SUPP_MAX_REV_PCT,CONV_OIL_GAS_MAX_REV_PCT,HAZARD_WASTE_METRIC_TON,WEAP_MAX_REV_PCT,CARBON_EMISSIONS_SCOPE123
"","""SMC Credits Limited""","""IID000000002656695""",,"""INE440E01012""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""C&D International Investment Group Limited""","""IID000000002656696""",,"""KYG3165D1097""",,"""1908""",,true,3539445.21,,,,100.0,"""Green""",,"""No""",,0.0,,,,,"""Green""",,24.0,1578.0,,,263.67849942133176,"""Pass""",18.1818181818,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",96.45382199481628,,,"""Not Disclosed""",,"""Pass""",0.1417520032,,,2.64587,,,,,,0.23,,3541047.2148945644
"","""OBI Pharma Inc""","""IID000000002656765""",,"""TW0004174008""",,"""4174""",,true,150.88,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,5.0,16.0,,,287.4370618168735,"""Pass""",16.6666666667,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",0.22412643234377,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,171.87583717146708
"","""SOPerior Fertilizer Corp""","""IID000000002656766""",,"""CA83577W1086""",,"""SOP.H""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""UMEME LIMITED""","""IID000000002656770""",,"""UG0000001145""","""2549005K2ZKCRVO5W382""","""UMEME""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Generation Next Fashions Ltd""","""IID000000002656772""",,"""BD0454GNFL06""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Joshua Gold Resources Inc""","""IID000000002656774""",,"""US4810441059""","""549300K6NVG2N637H465""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Firm Capital Property Trust""","""IID000000002656777""",,"""CA3183261054""","""549300478JEWG1UMI874""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Tumosan Motor ve Traktor Sanayi AS""","""IID000000002656779""",,"""TRETUMO00011""","""789000NHT24AKXJVRF86""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Zeus Resources Ltd""","""IID000000002656873""",,"""AU000000ZEU0""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""WHITEHORSE FINANCE, INC.""","""IID000000002656877""",,"""US96524V1061""","""5493006LP9COIV2ZIB05""","""WHF""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Trio Mercantile And Trading Ltd""","""IID000000002656878""",,"""INE234G01022""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Agencja Rozwoju Innowacji SA""","""IID000000002656879""",,"""PLAGRIN00013""","""259400350W2M5JAFAG39""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""DocMorris AG""","""IID000000002656919""",,"""CH0042615283""","""50670038OH136R5Z4663""","""DOCM""",,true,275059.96,,,,0.0,"""Green""",,"""No""",,0.01,,,93.8695741617,,"""Green""",93.8695741617,650.0,2863.0,,,180.5400087076296,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",104.51695094511538,,0.894,"""Not Disclosed""",,"""Pass""",0.0,,13.689,14.583,,,,,,13.0,,300824.8688882689
"","""TOGETHER HOUSING FINANCE PLC""","""IID000000002656928""",,"""XS0862474029""","""213800FJW1TYLLKRV519""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Maten Petroleum AO""","""IID000000002656961""",,"""KZ1C00000868""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Interpipe Dnipropetrovs'kyi Vtormet AT""","""IID000000002656965""",,"""UA4000073415""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Valmie Resources Inc""","""IID000000002656968""",,"""US9202501071""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""KORI Holdings Ltd""","""IID000000002656972""",,"""SG2F40988253""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""FBN HOLDINGS PLC""","""IID000000002657029""",,"""NGFBNH000009""","""029200370B2O2ZA1C754""","""FBNH""",,true,1241427.41,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,1018.0,7050.0,,,953.4625597020495,"""Pass""",7.6923076923,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",304.0845094796346,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1249495.4128321977
"","""WELLTEC INTERNATIONAL ApS""","""IID000000002657035""",,"""USK9900LAA19""","""549300MW4UJ1X7Q4F350""",,,false,56750.13,,,,,,,,,,,,,,,,21981.0,3084.0,,,298.61648820475415,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,65697.20294051609
"","""Akari Therapeutics PLC""","""IID000000002657077""",,"""US00972G2075""","""2138001XURASAU3MEB68""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Biomass Energy Project SA""","""IID000000002657079""",,"""PLBMSEP00011""","""259400VS26BW8WLDOB83""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Wismilak Inti Makmur Tbk PT""","""IID000000002657080""",,"""ID1000126006""",,"""WIIM""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.63,,,,
"","""Envoy Textiles Ltd""","""IID000000002657085""",,"""BD0455ENVTX4""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Beauty Community PCL""","""IID000000002657086""",,"""TH4100010Z04""",,"""BEAUTY""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""WESTERN MIDSTREAM PARTNERS, LP""","""IID000000002657087""",,"""US9586691035""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""SBI FinTech Solutions Co., Ltd.""","""IID000000002657088""",,"""KR8392070007""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Ionic Brands Corp.""","""IID000000002657172""",,"""CA4622024095""","""25490028PAYNHNGDRQ20""","""IONC""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Speakeasy Cannabis Club Ltd""","""IID000000002657219""",,"""CA84730M1023""","""529900CC38TEH3291896""","""SPBBF""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
"","""La Kaffa International Co., Ltd.""","""IID000000002657222""",,"""TW0002732005""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Onano Industrial Corp""","""IID000000002657223""",,"""TW0006405004""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""ENNOCONN CORPORATION""","""IID000000002657224""",,"""TW0006414006""",,"""6414""",,true,1516410.23,,,,100.0,"""Green""",,"""No""",,3.78,,,33.850129199,,"""Green""",33.850129199,7.0,362.0,,,381.66826406986456,"""Pass""",50.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",488.9111748777792,,7680.0,"""Not Disclosed""",,"""Pass""",0.0,,3930.0,11610.0,,,,,,,,1171304.0581016906
"","""SPIRIT REALTY, L.P.""","""IID000000002657266""",,"""US84861TAF57""","""549300GTBVIBJRX5BW73""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
"","""Alto Metals Ltd""","""IID000000002657283""",,"""AU000000AME0""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Premier African Minerals Ltd""","""IID000000002657293""",,"""VGG7223M1005""","""213800WDKYXYJZE5DZ61""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Providence Gold Mines Inc""","""IID000000002657294""",,"""CA7437541039""","""549300RNQZQ13UHE1T20""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""China Machinery Engineering Corporation""","""IID000000002657303""",,"""CNE100001NP4""","""300300YAIMBC2W5ZTP51""","""SNMAC""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Tine Agro Ltd""","""IID000000002657310""",,"""INE179O01023""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""RKD Agri & Retail Ltd""","""IID000000002657317""",,"""INE552N01023""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Bit Brother Ltd""","""IID000000002657319""",,"""VGG1144D1336""","""529900R0453F7W34PQ67""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Asia Neo Tech Industrial Co Ltd""","""IID000000002657320""",,"""TW0004542006""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""PBF ENERGY INC.""","""IID000000002657322""",,"""US69318G1067""","""2549003PBEDCSZMZIY02""","""PBF""",,true,1.1504339356E8,,,,99.22,"""Green""",,"""No""",,,,,,,"""Green""",,1.416E7,700000.0,,,4161.593931899611,"""Pass""",18.1818181818,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""No Evidence""",15796.428676752192,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,9.973406970069708E7
"","""Altisource Asset Management Corporation""","""IID000000002657457""",,"""VI02153X1080""",,"""AAMC""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""KP Tissue Inc""","""IID000000002657459""",,"""CA48265Y1043""",,"""KPT""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""IG SEISMIC SERVICES PLC""","""IID000000002657460""",,"""US4495972022""",,"""IGSS""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Transcom Inc""","""IID000000002657462""",,"""TW0005222004""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""VETO Switch Gears And Cables Ltd""","""IID000000002657464""",,"""INE918N01018""","""894500WXQRZJ4XPHF816""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""CENTURIA INDUSTRIAL REIT""","""IID000000002657467""",,"""AU000000CIP0""","""984500D6B1D6BC3F7B08""","""CIP""",,true,28349.39,,,,100.0,"""Green""",,"""No""",,0.34,,,99.4710515725,,"""Green""",99.4710515725,215.0,2945.0,,,235.34681585611122,"""Pass""",50.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",15.173110644594267,,0.193,"""Not Disclosed""",,"""Pass""",0.6063331445,,34.602,34.786,,,,,,,,31509.391951203128
"","""xReality Group Ltd""","""IID000000002657474""",,"""AU0000196065""",,"""XRG""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Winchester Holding Group""","""IID000000002657591""",,"""US9727701016""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Hikkaduwa Beach Resort PLC""","""IID000000002657592""",,"""LK0420N00006""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Tungsten Mining NL""","""IID000000002657593""",,"""AU000000TGN3""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""WELL Health Technologies Corp.""","""IID000000002657596""",,"""CA94947L1022""","""254900HK2IQLCK4I7B82""","""WELL""",,true,34058.93,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,1080.0,3129.0,,,181.8262098396878,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",36.19640538216427,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,38267.92566218553
"","""Egyptian Modern Education Systems SAE""","""IID000000002657597""",,"""EGS729F1C012""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Wison Engineering Services Co Ltd""","""IID000000002657602""",,"""KYG972301090""",,"""2236""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""MEDFIRST HEALTHCARE SERVICES, INC.""","""IID000000002657761""",,"""TW0004175005""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""HOUGHTON MIFFLIN HARCOURT COMPANY""","""IID000000002657762""",,,,"""VTSCA""",,true,179616.71,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,3392.0,95728.0,,,301.6552948177442,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",126.36879574311696,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,278736.7075224228
"","""XBS Pro Log SA""","""IID000000002657764""",,"""PLPROLG00013""","""259400VMSJKACIO8DV14""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Spago Nanomedical AB (publ)""","""IID000000002657768""",,"""SE0004899474""","""549300DNLTVJ4OGO5X40""","""SPAGO""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Adveritas Ltd""","""IID000000002657770""",,"""AU0000033946""","""529900VWFQUIYEEF7L95""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""China Silver Group Ltd""","""IID000000002657773""",,"""KYG211771038""","""30030070YLLUZXAH6Z92""","""815""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Infoclip SA""","""IID000000002657803""",,"""FR0011158823""","""969500AAY5O54KATPS47""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Orecap Invest Corp""","""IID000000002657811""",,"""CA6857871033""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""STARWOOD EUROPEAN REAL ESTATE FINANCE LIMITED""","""IID000000002657812""",,"""GG00BQRGMH31""","""5493004YMVUQ9Z7JGZ50""","""SWEF""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""VESUVIUS PLC""","""IID000000002657830""",,"""GB00B82YXW83""","""213800ORZ521W585SY02""","""VSVS""",,true,1491076.53,,,,100.0,"""Green""",,"""No""",,0.47,,,100.0,,"""Green""",100.0,285000.0,99000.0,,,972.5640168290472,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",929.3454934093883,,,"""Not Disclosed""",,"""Pass""",0.0,,1084.0,1084.0,,,,,,,,1903076.5275840089
"","""Examobile SA""","""IID000000002657851""",,"""PLEXMBL00010""","""259400AKNOOD51J4MK47""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Macquarie Mexico Real Estate Management SA de CV""","""IID000000002657855""",,"""MXCFFI0U0002""",,"""FIBRAMQ12""",,true,41433.61,,,,100.0,"""Green""",,"""No""",,4.27,,,,,"""Green""",,672.0,2737.0,,,245.8428958995113,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",25.829481856374095,,,"""Not Disclosed""",,"""Pass""",23.4417759373,,,705.399,,,,,,,,40644.49776473458
"","""Chun Zu Machinery Industry Co Ltd""","""IID000000002657856""",,"""TW0004544002""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""MFS Capital Partners Ltd""","""IID000000002657857""",,"""JME201900029""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Excel Corp""","""IID000000002657861""",,"""US30066R1086""","""549300NIZEFFWJ1QI053""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Altice International S.a r.l.""","""IID000000002657922""",,,"""9845007U7DH9D7Y93761""",,,false,1579096.14,,,,,,,,,,,,,,,,44593.0,25730.0,,,378.5997476748224,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1649419.1398964347
"","""RELIANCE HOME FINANCE LIMITED""","""IID000000002657954""",,"""INE217K01011""","""3358001ZXZJVV9XWUA05""","""RHFL""",,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""ALMADO, INC.""","""IID000000002657959""",,"""JP3126480007""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
"","""Prothena Corporation PLC""","""IID000000002657977""",,"""IE00B91XRN20""","""5299009ZXQ8NIIJ8OL30""","""PRTA""",,true,28086.3,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,1723.0,5745.0,,,634.1711360535904,"""Pass""",20.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",54.89138822211996,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,false,,,,,111855.47526350716
