CLIENT_IDENTIFIER,ISSUER_NAME,ISSUERID,CIK_NUM,ISSUER_ISIN,ISSUER_LEI,ISSUER_TICKER,AE_DIST_MAX_REV_PCT,ESG_CONTROVERSIES_COVERED,CARBON_EMISSIONS_SCOPE_3_TOTAL,GENERAT_THERMAL_COAL_PCT,FIREARM_PROD_MAX_REV_PCT,IVA_COMPANY_RATING,EU_TAXONOMY_ELIGIBLE_MAX_REV,ENVIRONMENT_TOXIC_FLAG,AE_PROD_MAX_REV_PCT,CONTRO_WEAP_CBLMBW_ANYTIE,FIREARM_RET_MAX_REV_PCT,ENERGY_CONSUMP_INTEN_EUR,GENDER_PAY_GAP_RATIO,MET_COAL_MAX_REV_PCT,PCT_NONRENEW_CONSUMP_PROD,PROD_CIV_ARMS_AUTO,ENVIRONMENT_LAND_FLAG,PCT_TOTL_ERGY_CONSUMP_NONRENEW,CARBON_EMISSIONS_SCOPE_1,CARBON_EMISSIONS_SCOPE_2,TOB_DIST_MAX_REV_PCT,PCT_TOTL_ERGY_PRODUCT_NONRENEW,CARBON_EMISSIONS_SALES_EUR_SCOPE123_INTEN,LABOR_COMPLIANCE_CORE,FEMALE_DIRECTORS_PCT,ANI_TEST_POLICY,OPS_PROT_BIODIV_AREAS,IVA_RATING_TREND,LABOR_DDIL_POL_ILO,ACTIVE_FF_SECTOR_EXPOSURE,ENVIRONMENT_CLIMATE_FLAG,WATER_EM_EFF_METRIC_TONS,OVERALL_FLAG,MECH_UN_GLOBAL_COMPACT,CARBON_EMISSIONS_EVIC_EUR_SCOPE123_INTEN,THERMAL_COAL_MAX_REV_PCT,TOTL_ERGY_CONSUMP_RENEW_GWH,OPS_PROT_BIODIV_CONTROVS,ANI_FACTORY_FARM,UNGC_COMPLIANCE,EST_EU_TAXONOMY_MAX_REV,PRED_LEND_MAX_REV,TOTL_ERGY_CONSUMP_NONRENEW_GWH,TOTL_ERGY_CONSUMP_GWH,CWEAP_TIE,FUR_PRODUCER,NON_PHARMCEUTICAL_TESTER,TOB_SUPP_MAX_REV_PCT,CONV_OIL_GAS_MAX_REV_PCT,HAZARD_WASTE_METRIC_TON,WEAP_MAX_REV_PCT,CARBON_EMISSIONS_SCOPE123
"","""VERTICAL AEROSPACE LTD.""","""IID000000005075275""",,"""KYG9471C1078""","""9845002F3CF4E56DA491""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Sirnaomics Ltd""","""IID000000005075276""",,"""KYG2050P1028""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Render Cube SA""","""IID000000005075317""",,"""PLRNDCB00011""","""259400YIV23XGX5OOR05""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""ATECO AUTOMOTIVE PTY LIMITED""","""IID000000005075318""",,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Danapha Pharmaceutical JSC""","""IID000000005075319""",,"""VN000000DAN1""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""SMART FOR LIFE, INC.""","""IID000000005075322""",,"""US83204U5092""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""ERMENEGILDO ZEGNA N.V.""","""IID000000005075328""",,"""NL0015000PB5""","""8156003760472AA7E269""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
"","""SureNano Science Ltd""","""IID000000005075331""",,"""CA86867L1040""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""UNIVERSITY OF TASMANIA""","""IID000000005075332""",,"""AU3CB0287647""","""984500C2F70OFAF8E805""",,,false,113242.14,,,,,,,,,,,,,,,,1664.0,42397.0,,,326.53411385668187,,,true,,,,,,,,,,,,,,,0.0,,,,,,,,,,,179903.8724021695
"","""Beijing Capital City Development Group Co., Ltd.""","""IID000000005075372""",,"""CND1000489P4""",,"""BEJIN""",,true,781887.93,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,169.0,1614.0,,,305.15916579707806,"""Pass""",11.1111111111,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",49.24164157772865,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,810318.4841374395
"","""HD Renewable Energy Co., Ltd.""","""IID000000005075381""",,"""TW0006873003""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""All Things Considered Group PLC""","""IID000000005075387""",,"""GB00BM9CMX71""","""213800LC7EIESF7IXT53""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Glex AS""","""IID000000005075389""",,"""NO0011157224""","""6367008QI38XPNNXZO27""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Trail Blazing Ventures Ltd""","""IID000000005075391""",,"""CA8927661063""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Alluvial Capital Corp""","""IID000000005075392""",,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Liquid Meta Capital Holdings Ltd""","""IID000000005075394""",,"""CA53635T1084""","""254900K4S5966QY1JQ02""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Mindset Growth Opportunities I Corp""","""IID000000005075395""",,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""WebComm Technology Co Ltd""","""IID000000005075396""",,"""TW0006865009""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Gores Holdings X Inc""","""IID000000005075401""",,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Aptamer Group PLC""","""IID000000005075425""",,"""GB00BNRRP542""","""213800Y4XGH3WJNBE686""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Forbidden Spirits Distilling Corp""","""IID000000005075434""",,"""CA34519R1038""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Daklak Water Supply JSC""","""IID000000005075437""",,"""VN000000DWC8""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""POONGWON PRECISION Co.,Ltd.""","""IID000000005075443""",,"""KR7371950007""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
"","""EAMD European AeroMarine Drones AG""","""IID000000005075447""",,"""DE0006611957""","""3912006O623WNRNM2018""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Rastar Environmental Protection Materials Co Ltd""","""IID000000005075481""",,"""CNE1000056M7""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
"","""American Salars Lithium Inc""","""IID000000005075482""",,"""CA0293641068""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
"","""SYRMA SGS TECHNOLOGY LIMITED""","""IID000000005075483""",,"""INE0DYJ01015""",,"""SYRMA""",,true,,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,1329.0,11713.0,,,,"""Pass""",11.1111111111,,,,,,"""Green""",,"""Green""",,,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,
"","""Catalano Seafood Ltd""","""IID000000005075484""",,"""AU0000201915""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Anti Microbial Savior BioteQ Co Ltd""","""IID000000005075485""",,"""TW0006864002""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Avi-Tech Holdings Ltd""","""IID000000005075509""",,"""SGXE48832328""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
"","""CT Automotive Group PLC""","""IID000000005075520""",,"""GB00BMHYGR77""","""213800RP7B4UJ1DDKY67""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""ChallengerX plc""","""IID000000005075521""",,"""GB00BMD0WG01""","""984500A15FX570FFD891""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Tura Group AB""","""IID000000005075522""",,"""SE0017083355""","""98450091B4DB8CARC048""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Libertine Holdings PLC""","""IID000000005075523""",,"""GB00BN6PSG15""","""21380075YD7B9K4FKN15""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Iveco Group N.V.""","""IID000000005075537""",,"""NL0015000LU4""","""549300ZWF2ZJDD9EOR96""","""IVG""",,true,3.853274898E7,,,,98.66,"""Orange""",,"""No""",,0.07,,,57.4772934689,,"""Green""",57.4772934689,60712.0,132064.0,,,2882.333277502411,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Orange""","""No Evidence""",,,383.8791669738,"""Not Disclosed""",,"""Watch List""",0.0,,518.8836115262,902.7627785,,,,,,,4.99,3.6464405390528835E7
"","""Dronamics Capital AD""","""IID000000005075604""",,"""BG1200007216""","""984500CE5N9EAID05X07""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Gores Holdings IX Inc""","""IID000000005075606""",,"""US38287A1016""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Beijing SunwayWorld Science & Technology Co Ltd""","""IID000000005075609""",,"""CNE1000056Z9""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Atome Energy PLC""","""IID000000005075638""",,"""GB00BP4BSM10""","""213800PLO4T7BYXL5I51""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
"","""Triductor Technology Suzhou Inc""","""IID000000005075639""",,"""CNE100005RG5""","""300300IN1ZK165DR4B29""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
"","""VietCredit Finance JSC""","""IID000000005075640""",,"""VN000000TIN0""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""SAVERS VALUE VILLAGE, INC.""","""IID000000005075641""",,"""US80517M1099""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""MAC Alpha Ltd""","""IID000000005075642""",,"""VGG5869Z1045""","""254900LOBYWJWYSAB947""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Sonadezi Giang Dien Shareholding Co""","""IID000000005075643""",,"""VN000000SZG0""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Jiayuan Science and Technology Co Ltd""","""IID000000005075683""",,"""CNE1000056S4""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Sicc Co Ltd""","""IID000000005075685""",,"""CNE100005RH3""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""FinanzaTech SpA SB""","""IID000000005075949""",,"""IT0005475162""","""894500UZ2F2P8AMNIL24""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Answer Holdings Co Ltd""","""IID000000005075952""",,"""JP3127630006""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
"","""Mabwell Shanghai Bioscience Co Ltd""","""IID000000005075982""",,"""CNE100005RD2""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
"","""ASR Microelectronics Co Ltd""","""IID000000005075983""",,"""CNE100005RF7""",,"""688220""",,true,142188.16,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,162.0,2001.0,,,500.40203608805723,"""Pass""",22.2222222222,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",42.096545510266026,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,144351.15938197772
"","""Seyfert Ltd""","""IID000000005076012""",,"""JP3415700008""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Dezhou United Petroleum Technology Co Ltd""","""IID000000005076028""",,"""CNE1000056Y2""","""6556004EZBVTZLS8FV13""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Ads-Tec Energy PLC""","""IID000000005076030""",,"""IE000DU292E6""","""529900GUX76NPUS2VT85""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Quality RO Industries Ltd""","""IID000000005076032""",,"""INE0KAF01018""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Alkosign Ltd""","""IID000000005076033""",,"""INE0KA601012""","""894500CGTTZ5W0F7UD65""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""PT Adaro Minerals Indonesia Tbk""","""IID000000005076034""",,"""ID1000165608""",,"""ADMR""",,false,9302373.48,,,,0.0,,,"""No""",,,,,,,"""Green""",,544693.0,46324.0,,,16975.44585542861,"""Pass""",,,"""Not Disclosed""",,"""Yes""","""Yes""",,,"""Green""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,6869144.318758042
"","""Forza X1 Inc""","""IID000000005076078""",,"""US34988N1046""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""PRTS CAM Pte Ltd""","""IID000000005076111""",,"""US74447L1098""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Venus Pipes and Tubes Ltd""","""IID000000005076112""",,"""INE0JA001018""","""3358008SV33IFEJVGA48""",,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Hyperfine Inc""","""IID000000005076117""",,"""US44916K1060""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"","""Maruti Interior Products Ltd""","""IID000000005076125""",,"""INE0JSJ01014""",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
