CLIENT_IDENTIFIER,ISSUER_NAME,ISSUERID,CIK_NUM,ISSUER_ISIN,ISSUER_LEI,ISSUER_TICKER,AE_DIST_MAX_REV_PCT,ESG_CONTROVERSIES_COVERED,CARBON_EMISSIONS_SCOPE_3_TOTAL,GENERAT_THERMAL_COAL_PCT,FIREARM_PROD_MAX_REV_PCT,IVA_COMPANY_RATING,EU_TAXONOMY_ELIGIBLE_MAX_REV,ENVIRONMENT_TOXIC_FLAG,AE_PROD_MAX_REV_PCT,CONTRO_WEAP_CBLMBW_ANYTIE,FIREARM_RET_MAX_REV_PCT,ENERGY_CONSUMP_INTEN_EUR,GENDER_PAY_GAP_RATIO,MET_COAL_MAX_REV_PCT,PCT_NONRENEW_CONSUMP_PROD,PROD_CIV_ARMS_AUTO,ENVIRONMENT_LAND_FLAG,PCT_TOTL_ERGY_CONSUMP_NONRENEW,CARBON_EMISSIONS_SCOPE_1,CARBON_EMISSIONS_SCOPE_2,TOB_DIST_MAX_REV_PCT,PCT_TOTL_ERGY_PRODUCT_NONRENEW,CARBON_EMISSIONS_SALES_EUR_SCOPE123_INTEN,LABOR_COMPLIANCE_CORE,FEMALE_DIRECTORS_PCT,ANI_TEST_POLICY,OPS_PROT_BIODIV_AREAS,IVA_RATING_TREND,LABOR_DDIL_POL_ILO,ACTIVE_FF_SECTOR_EXPOSURE,ENVIRONMENT_CLIMATE_FLAG,WATER_EM_EFF_METRIC_TONS,OVERALL_FLAG,MECH_UN_GLOBAL_COMPACT,CARBON_EMISSIONS_EVIC_EUR_SCOPE123_INTEN,THERMAL_COAL_MAX_REV_PCT,TOTL_ERGY_CONSUMP_RENEW_GWH,OPS_PROT_BIODIV_CONTROVS,ANI_FACTORY_FARM,UNGC_COMPLIANCE,EST_EU_TAXONOMY_MAX_REV,PRED_LEND_MAX_REV,TOTL_ERGY_CONSUMP_NONRENEW_GWH,TOTL_ERGY_CONSUMP_GWH,CWEAP_TIE,FUR_PRODUCER,NON_PHARMCEUTICAL_TESTER,TOB_SUPP_MAX_REV_PCT,CONV_OIL_GAS_MAX_REV_PCT,HAZARD_WASTE_METRIC_TON,WEAP_MAX_REV_PCT,CARBON_EMISSIONS_SCOPE123
"","""COMTECH TELECOMMUNICATIONS CORP.""","""IID000000002162685""",,"""US2058262096""","""529900FTEZ8MGM0Y8F73""","""CMTL""",,true,184796.52,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,650.0,9174.0,,,457.25986060446735,"""Pass""",44.4444444444,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",293.4720811661435,,,"""Not Disclosed""",,"""Pass""",,,,,,,,,,,4.99,223933.8715338258
"","""Constructora Conconcreto S.A.""","""IID000000002162708""",,"""COF02PA00039""",,"""CONCONCRET""",,false,146507.35,,,,100.0,,,"""No""",,0.01,,,,,"""Green""",,,,,,,"""Pass""",30.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""",,,"""Yellow""","""No Evidence""",,,,"""Not Disclosed""",,"""Pass""",0.3823597821,,,2.248666,,,,,,1169.0,,
"","""Concordia Maritime Aktiebolag""","""IID000000002162712""",,"""SE0000102824""","""213800CLGZW58U8QAJ68""","""CCOR B""",,true,,,,,,"""Green""",,,,,,,,,"""Green""",,,,,,,"""Pass""",,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",0.0,,,,,,,,,,,
"","""CONOCOPHILLIPS""","""IID000000002162743""",,"""US20825C1045""","""WPTL2Z3FIYTHSP5V2253""","""COP""",,true,2.5051854643E8,,,,6.46,"""Green""",,"""No""",,1.6,2.2,,100.0,,"""Green""",100.0,1.772E7,1000000.0,,,6681.026337557105,"""Pass""",16.6666666667,,"""Yes""",,"""Yes""","""Yes""","""Yellow""",,"""Yellow""","""No Evidence""",2671.7833429196253,,,"""Not Disclosed""",,"""Pass""",0.0,,64438.0,64438.0,,,,,79.48,23000.0,,2.692385464276879E8
"","""CONSOLIDATED COMMUNICATIONS HOLDINGS, INC.""","""IID000000002162756""",,"""US2090341072""","""529900F6S64KOO8CXH48""","""CNSL""",0.05,true,171966.82,,,,99.99,"""Green""",,"""No""",,,,,,,"""Green""",,6143.0,68548.0,,,230.34377362143584,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",85.69979978601815,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,259720.09923551086
"","""CONSOLIDATED EDISON, INC.""","""IID000000002162760""",,"""US2091151041""","""54930033SBW53OO8T749""","""ED""",,true,7291888.82,,,,97.07,"""Green""",,"""No""",,,,,29.7411589167,,"""Green""",,2815000.0,1020000.0,,29.7411589167,757.8284678501869,"""Pass""",36.3636363636,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""No Evidence""",203.15396288727254,,,"""Not Disclosed""",,"""Pass""",7.6,,,,,,,,,,,1.1126888818189196E7
"","""CTO REALTY GROWTH, INC.""","""IID000000002162781""",,"""US22948Q1013""",,"""CTO""",,true,,,,,,"""Green""",,,,,,,,,"""Green""",,,,,,,"""Pass""",,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",,,,,,,,,,,,
"","""CONSOLIDATED WATER CO. LTD.""","""IID000000002162784""",,"""KYG237731073""","""5299001BMEW8X9VIJA73""","""CWCO""",,true,,,,,,"""Green""",,,,,,,,,"""Green""",,,,,,,"""Pass""",12.5,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",16.13,,,,,,,,,,,
"","""CONSTELLATION BRANDS, INC.""","""IID000000002162803""",,"""US21036P1084""","""5493005GKEG8QCVY7037""","""STZ""",,true,5536513.25,,,,0.0,"""Green""",,"""No""",,0.18,,,95.0,,"""Green""",95.0,291681.0,55793.0,,,714.3067446385211,"""Pass""",30.7692307692,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",121.79876596272635,,72.632888947,"""Not Disclosed""",,"""Pass""",0.0,,1380.0248899929,1452.6577789399,,,,,,,,5609584.670969538
"","""CONTACT ENERGY LIMITED""","""IID000000002162822""",,"""NZCENE0001S6""","""549300FT5JOXS1PZ1I32""","""CEN""",,true,781464.64,,,,88.18,"""Green""",,"""No""",,2.63,,,45.0421252271,,"""Green""",100.0,786842.0,1399.0,,18.9433603046,1105.7385959380065,"""Pass""",50.0,,"""Yes""",,"""Yes""","""Yes""","""Green""",,"""Green""","""No Evidence""",389.17485496333126,,,"""Not Disclosed""",,"""Pass""",36.41,,3990.948,3990.948,,,,,,,,1569705.6435061996
"","""CONTAINER CORPORATION OF INDIA LIMITED""","""IID000000002162823""",,"""INE111A01025""","""335800T2XH4HLGGQSJ32""","""CONCOR""",,true,260721.7,,,,63.82,"""Green""",,"""No""",,,,,,,"""Green""",,134503.0,46504.0,,,496.24506928051653,"""Pass""",8.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",90.87457742298767,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,450431.65669210337
"","""CONTINENTAL RESOURCES, INC.""","""IID000000002162852""",,"""US212015AT84""","""XXRTID9RYWOZ0UPIVR53""","""CTNLR""",,true,6.087471439E7,,,,0.69,"""Green""",,"""No""",,,,,,,"""Green""",,2500000.0,400000.0,,,9833.311771993294,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""No Evidence""",2443.861569423269,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,2.15,,,5.056892124405155E7
"","""COOPER ENERGY LIMITED""","""IID000000002162876""",,"""AU000000COE2""","""261700Y30XMDCWR50Z59""","""COE""",,true,908231.86,,,,0.0,"""Green""",,"""No""",,,0.0,,,,"""Green""",,51813.0,1486.0,,,10928.547511253584,"""Pass""",50.0,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""No Evidence""",2201.175797422052,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,100.0,,,911440.8624385489
"","""COPART, INC.""","""IID000000002162885""",,"""US2172041061""","""549300KVYX3JWMYEHU61""","""CPRT""",,true,1598893.87,,,,81.49,"""Green""",,"""No""",,0.03,16.8,,,,"""Green""",,59800.0,16000.0,,,487.7578234981583,"""Pass""",18.1818181818,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",55.781144478667926,,,"""Not Disclosed""",,"""Pass""",0.0,,,57.9,,,,,,,,1674693.8726023661
"","""COPPER MOUNTAIN MINING CORPORATION""","""IID000000002162895""",,"""CA21750U1012""","""5493006C53WJSL5MMV91""","""HBM""",,true,162695.39,,,,0.0,"""Yellow""",,"""No""",,,,,,,"""Green""",,92087.0,4777.0,,,1075.0685702164133,"""Pass""",37.5,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",524.2354347887251,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,432740.62435504893
"","""CORVEL CORPORATION""","""IID000000002162902""",,"""US2210061097""",,"""CRVL""",,true,98409.66,,,,34.38,"""Green""",,"""No""",,,,,,,"""Green""",,2131.0,6247.0,,,183.86223258925784,"""Pass""",16.6666666667,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",39.57311703938192,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,106787.66059960172
"","""CORCEPT THERAPEUTICS INCORPORATED""","""IID000000002162908""",,"""US2183521028""","""529900EO9LUTFMZ7FF90""","""CORT""",,true,93450.39,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,6376.0,13002.0,,,324.6320297101218,"""Pass""",22.2222222222,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",56.62564273135038,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,104474.87709576877
"","""Coretronic Corporation""","""IID000000002162929""",,"""TW0005371009""","""2549007UYYIKLSKMOM64""","""5371""",,true,640312.19,,,,100.0,"""Green""",,"""No""",,0.0,1.8,,0.0,,"""Green""",0.0,901.0,46843.0,,,469.5948979517458,"""Pass""",14.2857142857,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",435.74511050456704,,0.11,"""Not Disclosed""",,"""Pass""",0.0,,0.0,0.11,,,,,,23.4,,746745.1107738867
"","""INGREDION INCORPORATED""","""IID000000002162934""",,"""US4571871023""","""PKSTQ48QDN0XSVS7YK88""","""INGR""",,true,1.017195137E7,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,2198870.0,841801.0,,,1985.354053296795,"""Pass""",36.3636363636,true,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",1559.2948094609483,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,true,,,,,1.2035728845786221E7
"","""Coronation Fund Managers Ltd""","""IID000000002162945""",,"""ZAE000047353""","""3789001BC9A294E6FF77""","""CML""",,true,28574.93,,,,0.0,"""Green""",,"""No""",,0.0,,,100.0,,"""Green""",100.0,110.0,726.0,,,143.48097588563013,"""Pass""",50.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",46.67289873012877,,,"""Not Disclosed""",,"""Pass""",0.0,,0.8433,0.8433,,,,,,,,29410.927134790643
"","""Banco Itau Chile""","""IID000000002162948""",,"""CL0002841873""","""549300DDPTTIZ06NIV06""","""ITAUCL""",,true,1584555.45,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,712.0,6070.0,,,643.320776900452,"""Pass""",0.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",98.84949758207615,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1426704.6835518633
"","""Corporacion Financiera Colombiana S.A.""","""IID000000002162953""",,"""COJ12PA00048""","""549300UTJ6LGMSTZYJ30""","""CORFICOLCF""",,true,2996705.11,,,,50.66,"""Green""",,"""No""",,,,,,,"""Green""",,273046.0,24566.0,,,1516.5578577138222,"""Pass""",16.6666666667,,"""Not Disclosed""",,"""Yes""","""Yes""","""Green""",,"""Green""","""Yes""",583.5241668252468,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,3351150.1138690505
"","""CORUS ENTERTAINMENT INC.""","""IID000000002162982""",,"""CA2208741017""","""549300DVZFTUMM4M2O84""","""CJR.B""",,true,183292.25,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,3937.0,10059.0,,,162.51993023776427,"""Pass""",41.6666666667,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",113.61454758029848,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,197288.2534367609
"","""COSMO CHEMICAL CO., LTD.""","""IID000000002162993""",,"""KR7005420005""","""988400J1FZ6TU6TDCC28""","""005420""",,true,588392.83,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,50076.0,33196.0,,,1771.2936343684003,"""Pass""",0.0,,"""Not Disclosed""",,"""Not Disclosed""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",1080.5418706216842,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,671664.8267784389
"","""Coventry Building Society""","""IID000000002163038""",,"""XS2346562874""","""2138004G59FXEAZ6IO10""","""CVBP""",,true,818236.75,,,,0.0,"""Green""",,"""No""",,0.01,30.1,,99.8070888153,,"""Green""",99.8070888153,727.0,1247.0,,,820.5844415476488,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",,,0.01986,"""Not Disclosed""",,"""Pass""",0.0,,10.266755,10.286599,,,,,,2.0,,820360.750748395
"","""CRANEWARE PLC""","""IID000000002163050""",,"""GB00B2425G68""","""213800O2CTJ1YFXNXG05""","""CRW""",,true,17420.78,,,,0.0,"""Green""",,"""No""",,0.0,,,100.0,,"""Green""",100.0,41.0,548.0,,,145.4825901085708,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",11.291276006989412,,,"""Not Disclosed""",,"""Pass""",0.0,,0.081832,0.081832,,,,,,,,9271.605467619216
"","""CRANSWICK PLC""","""IID000000002163051""",,"""GB0002318888""","""549300LDZLPU51XOSK43""","""CWK""",,true,3577333.54,,,,0.0,"""Green""",,"""No""",,0.18,17.5,,,,"""Green""",,80067.0,33499.0,,,1557.577273227665,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",1553.9546158316837,,,"""Not Disclosed""",true,"""Pass""",0.0,,,427.0,,,,,,,,3701970.541749662
"","""CREDIT CORP GROUP LIMITED""","""IID000000002163072""",,"""AU000000CCP3""","""549300JCSY6XG1L4WB90""","""CCP""",,true,38965.56,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,4314.0,2599.0,,,192.71961656022842,"""Pass""",28.5714285714,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",35.587267270426196,,,"""Not Disclosed""",,"""Pass""",0.0,2799340.63,,,,,,,,,,45724.656225079794
"","""CREDIT IMMOBILIER ET HOTELIER SA""","""IID000000002163076""",,"""MA0000011454""","""549300DBX71GUJPS1965""","""CIH""",,true,,,,,,"""Green""",,"""No""",,,,,,,"""Green""",,,,,,,"""Pass""",27.2727272727,,,,,,"""Green""",,"""Green""",,,,,,,"""Pass""",0.0,,,,,,,,,,,
"","""Credit Saison Co.,Ltd.""","""IID000000002163079""",,"""JP3271400008""","""529900SV58ZWTGRH3A66""","""8253""",,true,527811.47,,,,25.41,"""Green""",,"""No""",,0.0,,,100.0,,"""Green""",100.0,10577.0,48115.0,,,218.22559378397867,"""Pass""",8.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",28.55255565321227,,,"""Not Disclosed""",,"""Pass""",0.0,,8.296,8.296,,,,,,,,586503.4706582073
"","""Credit Suisse Group AG""","""IID000000002163082""",,,"""549300506SI9CRFV9Z86""","""UBSG""",,true,2.612000221E7,,,,0.0,"""Green""",,"""No""",,0.02,24.4,,26.256246411,,"""Green""",26.256246411,12471.0,14416.0,,,703.9074410114271,"""Pass""",33.3333333333,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Orange""","""Yes""",71.24555864154048,,301.7852502414,"""Not Disclosed""",,"""Pass""",0.0,,107.449750086,409.2350003274,,,,,,,,1.8031792783231832E7
"","""CREDITO EMILIANO S.P.A.""","""IID000000002163087""",,"""IT0003121677""","""8156004B244AA70DE787""","""CE""",,true,1294230.66,,,,0.0,"""Green""",,"""No""",,0.02,,,44.5124081418,,"""Green""",44.5124081418,2844.0,7872.0,,,620.2111158591384,"""Pass""",50.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",64.8132139730107,,25.1480555757,"""Not Disclosed""",,"""Pass""",0.0,,20.173888905,45.3219444807,,,,,,0.0,,1304946.6576040385
"","""Caixabank, S.A.""","""IID000000002163116""",,"""ES0140609019""","""7CUNS533WID6K7DGFI87""","""CABK""",,true,1.744454379E7,,,,0.0,"""Green""",,"""No""",,0.02,17.17,,98.7800001563,,"""Green""",98.7800001563,3262.0,280.0,,,838.4351000809776,"""Pass""",40.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""Yes""",84.3901804440402,,3.675512,"""Not Disclosed""",,"""Pass""",0.0,9.755380057E7,297.596002,301.271514,,,,,,,,1.4134171230145102E7
"","""CROCS, INC.""","""IID000000002163124""",,"""US2270461096""","""549300B0J6YCXD63OG72""","""CROX""",,true,2263065.37,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,7473.0,78338.0,,,766.387119874885,"""Pass""",28.5714285714,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",210.09838462883974,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,1559070.7798636921
"","""CRODA INTERNATIONAL PUBLIC LIMITED COMPANY""","""IID000000002163125""",,"""GB00BJFFLV09""","""2138004WCNBFJEEOXV26""","""CRDA""",,true,1568786.69,,,,24.37,"""Green""",,"""No""",,0.52,17.7,,,,"""Green""",,110487.0,89312.0,,,751.0377432987049,"""Pass""",50.0,true,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",159.25829747201206,,,"""Not Disclosed""",,"""Pass""",1.02,,,1178.117781,,,true,,,,,1768585.6895883398
"","""CG POWER AND INDUSTRIAL SOLUTIONS LIMITED""","""IID000000002163129""",,"""INE067A01029""","""335800KN5UTZKUZN2703""","""CGPOWER""",,true,960354.48,,,,100.0,"""Green""",,"""No""",,,,,,,"""Green""",,1861.0,25049.0,,,1492.8215603134609,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Yellow""","""No Evidence""",299.8956857902473,,,"""Not Disclosed""",,"""Pass""",3.63,,,,,,,,,,,984713.4822059928
"","""CropEnergies AG""","""IID000000002163132""",,"""DE000A0LAUP1""","""529900FXN57YQ7H5S098""","""CE2""",,true,401136.56,,,,100.0,"""Green""",,"""No""",,2.84,,,74.5454545455,,"""Green""",74.5454545455,500000.0,150000.0,,,706.2809725081896,"""Pass""",16.6666666667,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""Yes""",880.0717521491263,,777.77777784,"""Not Disclosed""",,"""Pass""",0.0,,2277.77777796,3055.5555558,,,,,,,,1051136.5598485852
"","""CROSS COUNTRY HEALTHCARE, INC.""","""IID000000002163133""",,"""US2274831047""","""54930037L0NBIPZ5S663""","""CCRN""",,true,408659.6,,,,0.0,"""Green""",,"""No""",,,,,,,"""Green""",,1441.0,2789.0,,,167.38471559003918,"""Pass""",25.0,,"""Not Disclosed""",,"""Yes""","""Not Disclosed""","""Green""",,"""Green""","""No Evidence""",229.42369342048235,,,"""Not Disclosed""",,"""Pass""",0.0,,,,,,,,,,,246786.47853854447
